code,name,family,file,size,notes,source
TC9952,MODIFIED LANE ALLOCATION,Warning,MODIFIED_LANE_ALLOCATION_VAR2_TC9952.svg,699x338 mm,no size found on the sheet; drawn at 1:10 — check; type: WARNING SIGN,Original PDFs/TC signs/TC Signs_June 2026/warning/tc9952.pdf
TC1621,WITH TARGET BOARD,Wildlife,WITH_TARGET_BOARD_TC1621.svg,841x1080 mm,no size found on the sheet; drawn at 1:10 — check; type: WILDLIFE WARNING SIGN,Original PDFs/TC signs/TC Signs_June 2026/wildlife/TC1621.pdf
TC1622,,Wildlife,,,no drawing found on the sheet,Original PDFs/TC signs/TC Signs_June 2026/wildlife/TC1622.pdf
TC1918,WITH TARGET BOARD,Wildlife,WITH_TARGET_BOARD_TC1918.svg,1120x2397 mm,"size from the sheet's dimension table, first row (a = 1120); other rows are size variants not produced; type: WILDLIFE WARNING SIGN",Original PDFs/TC signs/TC Signs_June 2026/wildlife/TC1918.pdf
TC1918,WITH TARGET BOARD,Wildlife,WITH_TARGET_BOARD_VAR2_TC1918.svg,3600x2018 mm,size from the drawing's overall width dimension (3600 mm); type: WILDLIFE WARNING SIGN,Original PDFs/TC signs/TC Signs_June 2026/wildlife/TC1918.pdf
D4-1-1-Q03,SIGHT BOARD,Q-Series,SIGHT_BOARD_D4-1-1-Q03.svg,1600x400 mm,size from the drawing's overall width dimension (1600 mm); type: SIGHT BOARD,Original PDFs/q-series.pdf#page=2
p3,,Q-Series,,,no Q-series code on the page (index or notes page),Original PDFs/q-series.pdf#page=3
p4,,Q-Series,,,no Q-series code on the page (index or notes page),Original PDFs/q-series.pdf#page=4
p5,,Q-Series,,,no Q-series code on the page (index or notes page),Original PDFs/q-series.pdf#page=5
p6,,Q-Series,,,no Q-series code on the page (index or notes page),Original PDFs/q-series.pdf#page=6
p7,,Q-Series,,,no Q-series code on the page (index or notes page),Original PDFs/q-series.pdf#page=7
D4-3-Q01,NARROW OPTION - (L&R ),Q-Series,NARROW_OPTION_L_R_D4-3-Q01.svg,150x1200 mm,size from the drawing's overall height dimension (1200 mm); drawn at 2 sizes on the sheet; largest kept; type: WIDTH MARKER,Original PDFs/q-series.pdf#page=8
D4-7-Q01,ALIGNMENT MARKER (L & R) - LARGE,Q-Series,ALIGNMENT_MARKER_L_R_LARGE_D4-7-Q01.svg,3000x749 mm,"size from the sheet's dimension table, first row (a = 3000, b = 750); other rows are size variants not produced; type: ADVISORY SPEED CHEVRON",Original PDFs/q-series.pdf#page=9
D4-7-Q01,ALIGNMENT MARKER (L & R) - LARGE,Q-Series,ALIGNMENT_MARKER_L_R_LARGE_VAR2_D4-7-Q01.svg,3000x749 mm,"size from the sheet's dimension table, first row (a = 3000, b = 750); other rows are size variants not produced; type: ADVISORY SPEED CHEVRON",Original PDFs/q-series.pdf#page=9
p10,,Q-Series,,,no Q-series code on the page (index or notes page),Original PDFs/q-series.pdf#page=10
G3-4-Q01,ON STRUCTURES,Q-Series,ON_STRUCTURES_EXAMPLE_G3-4-Q01.svg,2915x400 mm,size from the drawing's overall height dimension (400 mm); background assumed to be a white rectangle (outline drawn as loose strokes) — check; type: OVERHEAD SIGN,Original PDFs/q-series.pdf#page=11
G8-9-Q01-1,MARKER PLATES (INITIALS),Q-Series,MARKER_PLATES_INITIALS_G8-9-Q01-1.svg,600x599 mm,size from the drawing's overall width dimension (600 mm); type: STATE STRATEGIC TOURING ROUTE,Original PDFs/q-series.pdf#page=12
G8-9-Q01-1,MARKER PLATES (INITIALS),Q-Series,MARKER_PLATES_INITIALS_VAR2_G8-9-Q01-1.svg,600x599 mm,size from the drawing's overall width dimension (600 mm); type: STATE STRATEGIC TOURING ROUTE,Original PDFs/q-series.pdf#page=12
G8-9-Q01-1,MARKER PLATES (INITIALS),Q-Series,MARKER_PLATES_INITIALS_VAR3_G8-9-Q01-1.svg,600x599 mm,size from the drawing's overall width dimension (600 mm); type: STATE STRATEGIC TOURING ROUTE,Original PDFs/q-series.pdf#page=12
G8-9-Q01-1,MARKER PLATES (INITIALS),Q-Series,MARKER_PLATES_INITIALS_VAR4_G8-9-Q01-1.svg,601x600 mm,size from the drawing's overall height dimension (600 mm); type: STATE STRATEGIC TOURING ROUTE,Original PDFs/q-series.pdf#page=12
G8-9-Q01-2,MARKER PLATES (ONE LOGO),Q-Series,MARKER_PLATES_ONE_LOGO_G8-9-Q01-2.svg,601x700 mm,size from the drawing's overall height dimension (700 mm); type: STATE STRATEGIC TOURING ROUTE,Original PDFs/q-series.pdf#page=13
G8-9-Q01-2,MARKER PLATES (ONE LOGO),Q-Series,MARKER_PLATES_ONE_LOGO_VAR2_G8-9-Q01-2.svg,601x700 mm,size from the drawing's overall height dimension (700 mm); type: STATE STRATEGIC TOURING ROUTE,Original PDFs/q-series.pdf#page=13
G8-9-Q01-2,MARKER PLATES (ONE LOGO),Q-Series,MARKER_PLATES_ONE_LOGO_VAR3_G8-9-Q01-2.svg,600x699 mm,size from the drawing's overall width dimension (600 mm); type: STATE STRATEGIC TOURING ROUTE,Original PDFs/q-series.pdf#page=13
G8-9-Q01-2,MARKER PLATES (ONE LOGO),Q-Series,MARKER_PLATES_ONE_LOGO_VAR4_G8-9-Q01-2.svg,601x700 mm,size from the drawing's overall height dimension (700 mm); type: STATE STRATEGIC TOURING ROUTE,Original PDFs/q-series.pdf#page=13
G8-9-Q01-3,MARKER PLATES (ONE INITIAL),Q-Series,MARKER_PLATES_ONE_INITIAL_G8-9-Q01-3.svg,600x799 mm,size from the drawing's overall width dimension (600 mm); type: STATE STRATEGIC TOURING ROUTE,Original PDFs/q-series.pdf#page=14
G8-9-Q01-3,MARKER PLATES (ONE INITIAL),Q-Series,MARKER_PLATES_ONE_INITIAL_VAR2_G8-9-Q01-3.svg,600x799 mm,size from the drawing's overall width dimension (600 mm); type: STATE STRATEGIC TOURING ROUTE,Original PDFs/q-series.pdf#page=14
G8-9-Q01-3,MARKER PLATES (ONE INITIAL),Q-Series,MARKER_PLATES_ONE_INITIAL_VAR3_G8-9-Q01-3.svg,600x799 mm,size from the drawing's overall width dimension (600 mm); type: STATE STRATEGIC TOURING ROUTE,Original PDFs/q-series.pdf#page=14
G8-9-Q01-3,MARKER PLATES (ONE INITIAL),Q-Series,MARKER_PLATES_ONE_INITIAL_VAR4_G8-9-Q01-3.svg,600x799 mm,size from the drawing's overall width dimension (600 mm); type: STATE STRATEGIC TOURING ROUTE,Original PDFs/q-series.pdf#page=14
G8-9-Q01-4,MARKER PLATES (ONE LOGO),Q-Series,MARKER_PLATES_ONE_LOGO_G8-9-Q01-4.svg,600x899 mm,size from the drawing's overall width dimension (600 mm); type: STATE STRATEGIC TOURING ROUTE,Original PDFs/q-series.pdf#page=15
G8-9-Q01-4,MARKER PLATES (ONE LOGO),Q-Series,MARKER_PLATES_ONE_LOGO_VAR2_G8-9-Q01-4.svg,600x899 mm,size from the drawing's overall width dimension (600 mm); type: STATE STRATEGIC TOURING ROUTE,Original PDFs/q-series.pdf#page=15
G8-9-Q01-4,MARKER PLATES (ONE LOGO),Q-Series,MARKER_PLATES_ONE_LOGO_VAR3_G8-9-Q01-4.svg,600x899 mm,size from the drawing's overall width dimension (600 mm); type: STATE STRATEGIC TOURING ROUTE,Original PDFs/q-series.pdf#page=15
G8-9-Q01-4,MARKER PLATES (ONE LOGO),Q-Series,MARKER_PLATES_ONE_LOGO_VAR4_G8-9-Q01-4.svg,600x659 mm,size from the drawing's overall width dimension (600 mm); type: STATE STRATEGIC TOURING ROUTE,Original PDFs/q-series.pdf#page=15
G8-9-Q01-5,MARKER PLATES (TWO INITIALS),Q-Series,MARKER_PLATES_TWO_INITIALS_G8-9-Q01-5.svg,600x1149 mm,size from the drawing's overall width dimension (600 mm); type: STATE STRATEGIC TOURING ROUTE,Original PDFs/q-series.pdf#page=16
G8-9-Q01-5,MARKER PLATES (TWO INITIALS),Q-Series,MARKER_PLATES_TWO_INITIALS_VAR2_G8-9-Q01-5.svg,600x1149 mm,size from the drawing's overall width dimension (600 mm); type: STATE STRATEGIC TOURING ROUTE,Original PDFs/q-series.pdf#page=16
G8-9-Q01-5,MARKER PLATES (TWO INITIALS),Q-Series,MARKER_PLATES_TWO_INITIALS_VAR3_G8-9-Q01-5.svg,600x849 mm,size from the drawing's overall width dimension (600 mm); type: STATE STRATEGIC TOURING ROUTE,Original PDFs/q-series.pdf#page=16
G8-9-Q01-5,MARKER PLATES (TWO INITIALS),Q-Series,MARKER_PLATES_TWO_INITIALS_VAR4_G8-9-Q01-5.svg,600x849 mm,size from the drawing's overall width dimension (600 mm); type: STATE STRATEGIC TOURING ROUTE,Original PDFs/q-series.pdf#page=16
G8-9-Q01-6,MARKER PLATES (MIXED LOGOS/INITIALS),Q-Series,MARKER_PLATES_MIXED_LOGOS_INITIALS_G8-9-Q01-6.svg,600x1548 mm,size from the drawing's overall width dimension (600 mm); type: STATE STRATEGIC TOURING ROUTE,Original PDFs/q-series.pdf#page=17
G8-9-Q01-6,MARKER PLATES (MIXED LOGOS/INITIALS),Q-Series,MARKER_PLATES_MIXED_LOGOS_INITIALS_VAR2_G8-9-Q01-6.svg,600x1298 mm,size from the drawing's overall width dimension (600 mm); type: STATE STRATEGIC TOURING ROUTE,Original PDFs/q-series.pdf#page=17
G8-9-Q01-7,MARKER PLATES (TWO LOGOS),Q-Series,MARKER_PLATES_TWO_LOGOS_G8-9-Q01-7.svg,600x1398 mm,size from the drawing's overall width dimension (600 mm); type: STATE STRATEGIC TOURING ROUTE,Original PDFs/q-series.pdf#page=18
G8-9-Q01-7,MARKER PLATES (TWO LOGOS),Q-Series,MARKER_PLATES_TWO_LOGOS_VAR2_G8-9-Q01-7.svg,600x1349 mm,size from the drawing's overall width dimension (600 mm); type: STATE STRATEGIC TOURING ROUTE,Original PDFs/q-series.pdf#page=18
G8-9-Q01-7,MARKER PLATES (TWO LOGOS),Q-Series,MARKER_PLATES_TWO_LOGOS_VAR3_G8-9-Q01-7.svg,600x1099 mm,size from the drawing's overall width dimension (600 mm); type: STATE STRATEGIC TOURING ROUTE,Original PDFs/q-series.pdf#page=18
G8-9-Q01-7,MARKER PLATES (TWO LOGOS),Q-Series,MARKER_PLATES_TWO_LOGOS_VAR4_G8-9-Q01-7.svg,600x1099 mm,size from the drawing's overall width dimension (600 mm); type: STATE STRATEGIC TOURING ROUTE,Original PDFs/q-series.pdf#page=18
G8-9-Q01-8,MARKER PLATES (THREE LOGOS),Q-Series,MARKER_PLATES_THREE_LOGOS_G8-9-Q01-8.svg,600x1796 mm,size from the drawing's overall width dimension (600 mm); type: STATE STRATEGIC TOURING ROUTE,Original PDFs/q-series.pdf#page=19
G8-9-Q01-8,MARKER PLATES (THREE LOGOS),Q-Series,MARKER_PLATES_THREE_LOGOS_VAR2_G8-9-Q01-8.svg,600x1796 mm,size from the drawing's overall width dimension (600 mm); type: STATE STRATEGIC TOURING ROUTE,Original PDFs/q-series.pdf#page=19
G8-9-Q01-9,,Q-Series,G8_9_Q01_9_G8-9-Q01-9.svg,481x720 mm,no size found on the sheet; drawn at 1:10 — check,Original PDFs/q-series.pdf#page=20
G8-9-Q01-9,,Q-Series,G8_9_Q01_9_VAR2_G8-9-Q01-9.svg,481x680 mm,no size found on the sheet; drawn at 1:10 — check,Original PDFs/q-series.pdf#page=20
G8-9-Q01-9,,Q-Series,G8_9_Q01_9_VAR3_G8-9-Q01-9.svg,481x640 mm,no size found on the sheet; drawn at 1:10 — check,Original PDFs/q-series.pdf#page=20
G8-9-Q01-9,,Q-Series,G8_9_Q01_9_VAR4_G8-9-Q01-9.svg,481x560 mm,no size found on the sheet; drawn at 1:10 — check,Original PDFs/q-series.pdf#page=20
G8-9-Q01-9,,Q-Series,G8_9_Q01_9_VAR5_G8-9-Q01-9.svg,481x480 mm,no size found on the sheet; drawn at 1:10 — check,Original PDFs/q-series.pdf#page=20
G8-9-6-Q01,... TOURIST DRIVE LENGTH ...km FOLLOW ...,Q-Series,TOURIST_DRIVE_LENGTH_KM_FOLLOW_G8-9-6-Q01.svg,1800x1299 mm,size from the drawing's overall width dimension (1800 mm); type: TOURIST DRIVE INFORMATION SIGN,Original PDFs/q-series.pdf#page=21
G8-9-6-Q02,... TOURIST DRIVE FOLLOW ...,Q-Series,TOURIST_DRIVE_FOLLOW_G8-9-6-Q02.svg,1800x1099 mm,size from the drawing's overall width dimension (1800 mm); type: TOURIST DRIVE INFORMATION SIGN,Original PDFs/q-series.pdf#page=22
G9-4-Q01-1,LOAD LIMIT AHEAD ...t GROSS HEAVY VEHICLES DETOUR - LEFT,Q-Series,LOAD_LIMIT_AHEAD_T_GROSS_HEAVY_VEHICLES_DETOUR_LEFT_G9-4-Q01-1.svg,2100x899 mm,"size from the sheet's dimension table, first row (a = 2100, b = 900); other rows are size variants not produced; type: TRAFFIC INSTRUCTION SIGN",Original PDFs/q-series.pdf#page=23
G9-4-Q01-2,LOAD LIMIT AHEAD ...t GROSS HEAVY VEHICLES DETOUR - RIGHT,Q-Series,LOAD_LIMIT_AHEAD_T_GROSS_HEAVY_VEHICLES_DETOUR_RIGHT_G9-4-Q01-2.svg,2100x899 mm,"size from the sheet's dimension table, first row (a = 2100, b = 900); other rows are size variants not produced; type: TRAFFIC INSTRUCTION SIGN",Original PDFs/q-series.pdf#page=24
G9-5-Q01-1,HEAVY VEHICLE DETOUR ... m,Q-Series,HEAVY_VEHICLE_DETOUR_M_G9_5_Q01_1_R_G9-5-Q01-1.svg,115x31 mm,size from the drawing's overall width dimension (115 mm); type: Colour Legend,Original PDFs/q-series.pdf#page=25
G9-5-Q01-1,HEAVY VEHICLE DETOUR ... m,Q-Series,HEAVY_VEHICLE_DETOUR_M_G9_5_Q01_1_L_G9-5-Q01-1.svg,1400x377 mm,"size from the sheet's dimension table, first row (a = 1400, b = 350); other rows are size variants not produced; type: Colour Legend",Original PDFs/q-series.pdf#page=25
G9-5-Q01-2,LONG VEHICLE DETOUR ... m,Q-Series,LONG_VEHICLE_DETOUR_M_G9_5_Q01_2_R_G9-5-Q01-2.svg,115x31 mm,size from the drawing's overall width dimension (115 mm); type: Colour Legend,Original PDFs/q-series.pdf#page=26
G9-5-Q01-2,LONG VEHICLE DETOUR ... m,Q-Series,LONG_VEHICLE_DETOUR_M_G9_5_Q01_2_L_G9-5-Q01-2.svg,1400x377 mm,"size from the sheet's dimension table, first row (a = 1400, b = 350); other rows are size variants not produced; type: Colour Legend",Original PDFs/q-series.pdf#page=26
G9-5-Q01-3,WIDE VEHICLE DETOUR ... m,Q-Series,WIDE_VEHICLE_DETOUR_M_G9_5_Q01_3_R_G9-5-Q01-3.svg,115x31 mm,size from the drawing's overall width dimension (115 mm); type: Colour Legend,Original PDFs/q-series.pdf#page=27
G9-5-Q01-3,WIDE VEHICLE DETOUR ... m,Q-Series,WIDE_VEHICLE_DETOUR_M_G9_5_Q01_3_L_G9-5-Q01-3.svg,1400x377 mm,"size from the sheet's dimension table, first row (a = 1400, b = 350); other rows are size variants not produced; type: Colour Legend",Original PDFs/q-series.pdf#page=27
G9-5-Q01-4,HIGH VEHICLE DETOUR ... m,Q-Series,HIGH_VEHICLE_DETOUR_M_G9_5_Q01_4_R_G9-5-Q01-4.svg,115x31 mm,size from the drawing's overall width dimension (115 mm); type: Colour Legend,Original PDFs/q-series.pdf#page=28
G9-5-Q01-4,HIGH VEHICLE DETOUR ... m,Q-Series,HIGH_VEHICLE_DETOUR_M_G9_5_Q01_4_L_G9-5-Q01-4.svg,1400x377 mm,"size from the sheet's dimension table, first row (a = 1400, b = 350); other rows are size variants not produced; type: Colour Legend",Original PDFs/q-series.pdf#page=28
G9-5-Q01-5,OVERSIZE VEHICLE DETOUR ... m,Q-Series,OVERSIZE_VEHICLE_DETOUR_M_G9_5_Q01_5_R_G9-5-Q01-5.svg,115x31 mm,size from the drawing's overall width dimension (115 mm); type: Colour Legend,Original PDFs/q-series.pdf#page=29
G9-5-Q01-5,OVERSIZE VEHICLE DETOUR ... m,Q-Series,OVERSIZE_VEHICLE_DETOUR_M_G9_5_Q01_5_L_G9-5-Q01-5.svg,1400x377 mm,"size from the sheet's dimension table, first row (a = 1400, b = 350); other rows are size variants not produced; type: Colour Legend",Original PDFs/q-series.pdf#page=29
G9-5-Q02,GUIDE SIGN DETOUR FOR OVERSIZE VEHICLES,Q-Series,GUIDE_SIGN_DETOUR_FOR_OVERSIZE_VEHICLES_G9_5_Q02_L_G9-5-Q02.svg,1400x350 mm,size from the drawing's overall width dimension (1400 mm); type: Colour Legend,Original PDFs/q-series.pdf#page=30
G9-5-Q02,GUIDE SIGN DETOUR FOR OVERSIZE VEHICLES,Q-Series,GUIDE_SIGN_DETOUR_FOR_OVERSIZE_VEHICLES_G9_5_Q02_R_G9-5-Q02.svg,1400x350 mm,size from the drawing's overall width dimension (1400 mm); type: Colour Legend,Original PDFs/q-series.pdf#page=30
G9-21-1-Q01,ON SIDE ROAD,Q-Series,,,no drawing found on the page,Original PDFs/q-series.pdf#page=31
G9-32-Q01,CANE RAILWAY CROSSINGS NEXT ...km,Q-Series,CANE_RAILWAY_CROSSINGS_NEXT_KM_G9-32-Q01.svg,1800x679 mm,size from the drawing's overall width dimension (1800 mm); type: GUIDE SIGN,Original PDFs/q-series.pdf#page=32
G9-32-Q02,END CANE RAILWAY CROSSINGS,Q-Series,END_CANE_RAILWAY_CROSSINGS_G9-32-Q02.svg,1800x608 mm,size from the drawing's overall width dimension (1800 mm); type: GUIDE SIGN,Original PDFs/q-series.pdf#page=33
G9-57-Q01-1,WATCH FOR BICYCLES,Q-Series,WATCH_FOR_BICYCLES_G9-57-Q01-1.svg,600x519 mm,"size from the sheet's dimension table, first row (a = 600, b = 500); other rows are size variants not produced; type: Colour Legend",Original PDFs/q-series.pdf#page=34
G9-57-Q01-2,WATCH FOR BICYCLES AND PEDESTRIANS,Q-Series,WATCH_FOR_BICYCLES_AND_PEDESTRIANS_G9-57-Q01-2.svg,600x519 mm,"size from the sheet's dimension table, first row (a = 600, b = 500); other rows are size variants not produced; type: Colour Legend",Original PDFs/q-series.pdf#page=35
G9-57-Q02,WATCH FOR TURNING BUS,Q-Series,WATCH_FOR_TURNING_BUS_G9-57-Q02.svg,900x800 mm,size from the drawing's overall width dimension (900 mm); type: TRAFFIC INSTRUCTION SIGN,Original PDFs/q-series.pdf#page=36
G9-67-Q01,GUIDE SIGN,Q-Series,GUIDE_SIGN_G9-67-Q01.svg,450x450 mm,"size from the sheet's dimension table, first row (a = 450, b = 450); other rows are size variants not produced; type: GUIDE SIGN",Original PDFs/q-series.pdf#page=37
G9-67-2-Q01,KEEP CLEAR,Q-Series,KEEP_CLEAR_G9-67-2-Q01.svg,600x1013 mm,size from the drawing's overall width dimension (600 mm); type: Colour Legend,Original PDFs/q-series.pdf#page=38
G9-67-2-Q01,KEEP CLEAR,Q-Series,KEEP_CLEAR_VAR2_G9-67-2-Q01.svg,501x500 mm,size from the drawing's overall height dimension (500 mm); type: Colour Legend,Original PDFs/q-series.pdf#page=38
G9-73-Q01,MERGE RIGHT ( FREEWAY / MOTORWAY),Q-Series,MERGE_RIGHT_FREEWAY_MOTORWAY_G9-73-Q01.svg,1800x1200 mm,"size from the sheet's dimension table, first row (a = 1800, b = 1500); other rows are size variants not produced; type: FREEWAY GUIDE SIGN",Original PDFs/q-series.pdf#page=39
p40,NO LINES DO NOT OVERTAKE,Q-Series,,,no Q-series code on the page (index or notes page),Original PDFs/q-series.pdf#page=40
G9-90-Q01,EMERGENCY STOPPING BAY & HELP PHONE ... m AHEAD,Q-Series,EMERGENCY_STOPPING_BAY_HELP_PHONE_M_AHEAD_G9-90-Q01.svg,300x300 mm,size from the drawing's overall height dimension (300 mm); type: ADVANCE SIGN,Original PDFs/q-series.pdf#page=41
G9-Q03-1,SUGAR CANE AREA - SLOW VEHICLES,Q-Series,SUGAR_CANE_AREA_SLOW_VEHICLES_G9-Q03-1.svg,2400x1184 mm,size from the drawing's overall width dimension (2400 mm); type: WARNING SIGN,Original PDFs/q-series.pdf#page=42
G9-Q03-2,SUGAR CANE AREA - SLOW VEHICLES,Q-Series,SUGAR_CANE_AREA_SLOW_VEHICLES_G9-Q03-2.svg,2400x1199 mm,size from the drawing's overall width dimension (2400 mm); type: WARNING SIGN,Original PDFs/q-series.pdf#page=43
G9-Q03-3,HINGED ALTERNATIVE SUGAR CANE AREA - SLOW VEHICLES,Q-Series,HINGED_ALTERNATIVE_SUGAR_CANE_AREA_SLOW_VEHICLES_G9-Q03-3.svg,2400x1384 mm,size from the drawing's overall width dimension (2400 mm); type: WARNING SIGN,Original PDFs/q-series.pdf#page=44
G9-Q03-3,HINGED ALTERNATIVE SUGAR CANE AREA - SLOW VEHICLES,Q-Series,HINGED_ALTERNATIVE_SUGAR_CANE_AREA_SLOW_VEHICLES_VAR2_G9-Q03-3.svg,2400x1384 mm,size from the drawing's overall width dimension (2400 mm); type: WARNING SIGN,Original PDFs/q-series.pdf#page=44
G9-Q03-3,HINGED ALTERNATIVE SUGAR CANE AREA - SLOW VEHICLES,Q-Series,HINGED_ALTERNATIVE_SUGAR_CANE_AREA_SLOW_VEHICLES_VAR3_G9-Q03-3.svg,2400x276 mm,size from the drawing's overall width dimension (2400 mm); background assumed to be a white rectangle (outline drawn as loose strokes) — check; type: WARNING SIGN,Original PDFs/q-series.pdf#page=44
G9-Q03-3,HINGED ALTERNATIVE SUGAR CANE AREA - SLOW VEHICLES,Q-Series,HINGED_ALTERNATIVE_SUGAR_CANE_AREA_SLOW_VEHICLES_VAR4_G9-Q03-3.svg,915x96 mm,no size found on the sheet; drawn at 1:10 — check; background assumed to be a white rectangle (outline drawn as loose strokes) — check; type: WARNING SIGN,Original PDFs/q-series.pdf#page=44
G9-Q03-4,HINGED ALTERNATIVE SUGAR CANE AREA - SLOW VEHICLES,Q-Series,HINGED_ALTERNATIVE_SUGAR_CANE_AREA_SLOW_VEHICLES_G9-Q03-4.svg,2400x1395 mm,size from the drawing's overall width dimension (2400 mm); type: WARNING SIGN,Original PDFs/q-series.pdf#page=45
G9-Q03-5,,Q-Series,G9_Q03_5_G9-Q03-5.svg,683x466 mm,no size found on the sheet; drawn at 1:10 — check,Original PDFs/q-series.pdf#page=46
G9-Q03-5,,Q-Series,G9_Q03_5_VAR2_G9-Q03-5.svg,683x466 mm,no size found on the sheet; drawn at 1:10 — check,Original PDFs/q-series.pdf#page=46
G9-Q03-5,,Q-Series,G9_Q03_5_SUGAR_CANE_AREA_G9-Q03-5.svg,797x341 mm,no size found on the sheet; drawn at 1:10 — check,Original PDFs/q-series.pdf#page=46
G9-Q03-5,,Q-Series,G9_Q03_5_SUGAR_CANE_AREA_2_G9-Q03-5.svg,797x341 mm,no size found on the sheet; drawn at 1:10 — check,Original PDFs/q-series.pdf#page=46
G9-Q03-5,,Q-Series,G9_Q03_5_SUGAR_CANE_AREA_3_G9-Q03-5.svg,683x395 mm,no size found on the sheet; drawn at 1:10 — check; drawn at 2 sizes on the sheet; largest kept,Original PDFs/q-series.pdf#page=46
G9-Q03-5,,Q-Series,G9_Q03_5_SUGAR_CANE_AREA_4_G9-Q03-5.svg,764x341 mm,no size found on the sheet; drawn at 1:10 — check; drawn at 2 sizes on the sheet; largest kept,Original PDFs/q-series.pdf#page=46
G9-Q03-5,,Q-Series,G9_Q03_5_VAR7_G9-Q03-5.svg,683x341 mm,no size found on the sheet; drawn at 1:10 — check,Original PDFs/q-series.pdf#page=46
G9-Q03-5,,Q-Series,G9_Q03_5_VAR8_G9-Q03-5.svg,683x341 mm,no size found on the sheet; drawn at 1:10 — check,Original PDFs/q-series.pdf#page=46
G9-Q03-5,,Q-Series,G9_Q03_5_VAR9_G9-Q03-5.svg,978x162 mm,no size found on the sheet; drawn at 1:10 — check; background assumed to be a white rectangle (outline drawn as loose strokes) — check,Original PDFs/q-series.pdf#page=46
G9-Q04,KEEP LEFT DO NOT OVERTAKE,Q-Series,KEEP_LEFT_DO_NOT_OVERTAKE_G9-Q04.svg,1500x1000 mm,size from the drawing's overall width dimension (1500 mm); type: GUIDE SIGN,Original PDFs/q-series.pdf#page=47
G9-Q05-1,GUIDE SIGN,Q-Series,GUIDE_SIGN_G9-Q05-1.svg,900x500 mm,size from the drawing's overall width dimension (900 mm); type: GUIDE SIGN,Original PDFs/q-series.pdf#page=48
G9-Q05-2,GUIDE SIGN,Q-Series,GUIDE_SIGN_G9-Q05-2.svg,900x500 mm,size from the drawing's overall width dimension (900 mm); type: GUIDE SIGN,Original PDFs/q-series.pdf#page=49
G9-Q09,FASTEN SEAT BELTS,Q-Series,FASTEN_SEAT_BELTS_G9-Q09.svg,400x259 mm,"size from the sheet's dimension table, first row (a = 400); other rows are size variants not produced; type: TRAFFIC INSTRUCTION SIGN",Original PDFs/q-series.pdf#page=50
G9-Q10-1,,Q-Series,G9_Q10_1_G9-Q10-1.svg,252x56 mm,no size found on the sheet; drawn at 1:10 — check,Original PDFs/q-series.pdf#page=51
G9-Q10-2,,Q-Series,G9_Q10_2_G9-Q10-2.svg,260x56 mm,no size found on the sheet; drawn at 1:10 — check,Original PDFs/q-series.pdf#page=52
G9-Q11,END ROCKFALL AREA,Q-Series,END_ROCKFALL_AREA_G9-Q11.svg,1200x800 mm,"size from the sheet's dimension table, first row (a = 1200, b = 800); other rows are size variants not produced; type: INFORMATION SIGN",Original PDFs/q-series.pdf#page=53
G9-Q12,LANE ENTRY RESTRICTION SIGN,Q-Series,LANE_ENTRY_RESTRICTION_SIGN_G9-Q12.svg,900x1520 mm,size from the drawing's overall width dimension (900 mm); type: LANE ENTRY RESTRICTION SIGN,Original PDFs/q-series.pdf#page=54
G9-Q12,LANE ENTRY RESTRICTION SIGN,Q-Series,LANE_ENTRY_RESTRICTION_SIGN_VAR2_G9-Q12.svg,123x1508 mm,no size found on the sheet; drawn at 1:10 — check; type: LANE ENTRY RESTRICTION SIGN,Original PDFs/q-series.pdf#page=54
G9-Q14-1,OVERTAKING NOT PERMITTED,Q-Series,OVERTAKING_NOT_PERMITTED_G9-Q14-1.svg,1000x1199 mm,"size from the sheet's dimension table, first row (a = 1000, b = 1200); other rows are size variants not produced; type: INFORMATION SIGN",Original PDFs/q-series.pdf#page=55
G9-Q14-2,OVERTAKING NOT PERMITTED,Q-Series,OVERTAKING_NOT_PERMITTED_G9-Q14-2.svg,1000x1199 mm,"size from the sheet's dimension table, first row (a = 1000, b = 1200); other rows are size variants not produced; type: INFORMATION SIGN",Original PDFs/q-series.pdf#page=56
G9-Q14-3,OVERTAKING PERMITTED WHEN SAFE,Q-Series,OVERTAKING_PERMITTED_WHEN_SAFE_G9-Q14-3.svg,1000x1199 mm,"size from the sheet's dimension table, first row (a = 1000, b = 1200); other rows are size variants not produced; type: INFORMATION SIGN",Original PDFs/q-series.pdf#page=57
G9-Q14-4,OVERTAKING PERMITTED WHEN SAFE,Q-Series,OVERTAKING_PERMITTED_WHEN_SAFE_G9-Q14-4.svg,1000x1199 mm,"size from the sheet's dimension table, first row (a = 1000, b = 1200); other rows are size variants not produced; type: INFORMATION SIGN",Original PDFs/q-series.pdf#page=58
G9-Q14-5,TYPICAL SIGN LAYOUT,Q-Series,TYPICAL_SIGN_LAYOUT_G9-Q14-5.svg,153x1878 mm,no size found on the sheet; drawn at 1:10 — check; type: INFORMATION SIGN,Original PDFs/q-series.pdf#page=59
G9-Q14-6,,Q-Series,G9_Q14_6_G9-Q14-6.svg,989x118 mm,no size found on the sheet; drawn at 1:10 — check; background assumed to be a white rectangle (outline drawn as loose strokes) — check,Original PDFs/q-series.pdf#page=60
