category,id,rule,code,motsam,title,updated,heading,dimensions,colours,files,local
Tourist,966,A31-1,VA1L,none,attraction (one line of text) / [distance] m / ON LEFT,28 May 2019,,a 1700 Rectangle sized to suit message b 770 r 60 c 25 d 80 Type feature (upper case) 120D Type numeral 120D Type 'm' Transport D Med x=80 Type letters 120D,Background: brown Border: white Legend: white,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/VA1L-Attraction-1-Line-X-Metres-on-Left.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/VA1L-Attraction-1-Line-X-Metres-on-Left-nolabels.gif,Original EPS/Tourist/VA1L-Attraction-1-Line-X-Metres-on-Left.eps | Original EPS/Tourist/VA1L-Attraction-1-Line-X-Metres-on-Left-nolabels.gif
Tourist,967,A31-1,VA1R,none,attraction (one line of text) / [distance] m / ON RIGHT,28 May 2019,,a 1700 Rectangle sized to suit message b 770 r 60 c 25 d 80 Type feature (upper case) 120D Type numeral 120D Type 'm' Transport D Med x=80 Type letters 120D,Background: brown Border: white Legend: white,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/VA1R-Attraction-1-Line-X-Metres-on-Right.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/VA1R-Attraction-1-Line-X-Metres-on-Right-nolabels.gif,Original EPS/Tourist/VA1R-Attraction-1-Line-X-Metres-on-Right.eps | Original EPS/Tourist/VA1R-Attraction-1-Line-X-Metres-on-Right-nolabels.gif
Tourist,1065,A32-2,VD1R,none,"attraction (one line of text), [distance] km, chevron facing right",24 January 2017,,a 1900 Rectangle sized to suit message b 450 r 50 c 25 d 330 e 130 f 120 Type letters 120D Type 'km' Transport D Med x=80,Background: brown Border: white Legend: white,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/VD1R-Attraction-X-km-Chevron-Right.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/VD1R-Attraction-X-km-Chevron-Right-no-labels.gif,Original EPS/Tourist/VD1R-Attraction-X-km-Chevron-Right.eps | Original EPS/Tourist/VD1R-Attraction-X-km-Chevron-Right-no-labels.gif
Tourist,990,none,VE1L,none,"attraction (one line of text), arrow facing left",17 January 2017,,a 1300 Rectangle sized to suit message b 450 r 60 c 25 d : Arrow type D 170 e : Arrow shaft 50 f 75 Type letters 120D,Background: brown Border: white Legend: white,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/VE1L-Attraction-Arrow-Left.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/VE1L-Attraction-Arrow-Left-nolabels.gif,Original EPS/Tourist/VE1L-Attraction-Arrow-Left.eps | Original EPS/Tourist/VE1L-Attraction-Arrow-Left-nolabels.gif
Tourist,991,none,VE1R,none,"attraction (one line of text), arrow facing right",17 January 2017,,a 1300 Rectangle sized to suit message b 450 r 60 c 25 d : Arrow type D 170 e : Arrow shaft 50 f 75 Type letters 120D,Background: brown Border: white Legend: white,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/VE1R-Attraction-Arrow-Right.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/VE1R-Attraction-Arrow-Right-no-labels.gif,Original EPS/Tourist/VE1R-Attraction-Arrow-Right.eps | Original EPS/Tourist/VE1R-Attraction-Arrow-Right-no-labels.gif
Tourist,983,A32-1,VC1R,none,"attraction (one line of text), chevron facing right",17 January 2017,,a 1900 Rectangle sized to suit message b 450 r 50 c 25 d 330 e 130 f 120 Type letters 120D,Background: brown Border: white Legend: white,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/VC1R-Attraction-Chevron-Right.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/VC1R-Attraction-Chevron-Right-nolabels.gif,Original EPS/Tourist/VC1R-Attraction-Chevron-Right.eps | Original EPS/Tourist/VC1R-Attraction-Chevron-Right-nolabels.gif
Tourist,972,none,VA4L,none,attraction/s (four lines of text) / [distance] m / ON LEFT,17 January 2017,,a 1700 Rectangle sized to suit message b 1300 Rectangle sized to suit message r 60 c 40 d 60 Type feature (upper case) 120D Type numeral 120D Type 'm' Transport D Med x=80 Type letters 120D,Background: brown Border: white Legend: white,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/VA4L-Attraction-4-Lines-X-Metres-on-Left.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/VA4L-Attraction-4-Lines-X-Metres-on-Left-nolabels.gif,Original EPS/Tourist/VA4L-Attraction-4-Lines-X-Metres-on-Left.eps | Original EPS/Tourist/VA4L-Attraction-4-Lines-X-Metres-on-Left-nolabels.gif
Tourist,973,none,VA4R,none,attraction/s (four lines of text) / [distance] m / ON RIGHT,17 January 2017,,a 1700 Rectangle sized to suit message b 1300 Rectangle sized to suit message r 60 c 40 d 60 Type feature (upper case) 120D Type numeral 120D Type 'm' Transport D Med x=80 Type letters 120D,Background: brown Border: white Legend: white,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/VA4R-Attraction-4-Lines-X-Metres-on-Right.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/VA4R-Attraction-4-Lines-X-Metres-on-Right-nolabels.gif,Original EPS/Tourist/VA4R-Attraction-4-Lines-X-Metres-on-Right.eps | Original EPS/Tourist/VA4R-Attraction-4-Lines-X-Metres-on-Right-nolabels.gif
Tourist,1068,none,VD4R,none,"attraction/s (four lines of text) [distance] km, chevron facing right",24 January 2017,,a 2700 Rectangle sized to suit message b 900 r 100 c 25 d 680 e 265 f 120 g 60 h 90 Type letters 120D Type 'km' Transport D Med x=80,Background: brown Border: white Legend: white,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/VD4R-4-Attractions-X-km-Chevron-Right.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/VD4R-4-Attractions-X-km-Chevron-Right-no-labels.gif,Original EPS/Tourist/VD4R-4-Attractions-X-km-Chevron-Right.eps | Original EPS/Tourist/VD4R-4-Attractions-X-km-Chevron-Right-no-labels.gif
Tourist,996,none,VE4L,none,attraction/s (four lines of text) arrow facing left,24 January 2017,,a 1800 Rectangle sized to suit message b 900 r 80 c 25 d : Arrow type D 170 e : Arrow shaft 50 f 75 g 60 Type letters 120D,Background: brown Border: white Legend: white,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/VE4L-4-Attractions-Arrow-Left.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/VE4L-4-Attractions-Arrow-Left-no-labels.gif,Original EPS/Tourist/VE4L-4-Attractions-Arrow-Left.eps | Original EPS/Tourist/VE4L-4-Attractions-Arrow-Left-no-labels.gif
Tourist,989,none,VC4R,none,"attraction/s (four lines of text), chevron facing right",17 January 2017,,a 2300 Rectangle sized to suit message b 900 r 100 c 25 d 680 e 265 f 120 g 60 Type letters 120D,Background: brown Border: white Legend: white,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/VC4R-4-Attractions-Chevron-Right.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/VC4R-4-Attractions-Chevron-Right-nolabels.gif,Original EPS/Tourist/VC4R-4-Attractions-Chevron-Right.eps | Original EPS/Tourist/VC4R-4-Attractions-Chevron-Right-nolabels.gif
Tourist,970,none,VA3L,none,attraction/s (three lines of text) / [distance] m / ON LEFT,17 January 2017,,a 1700 Rectangle sized to suit message b 1100 r 60 c 40 d 60 Type feature (upper case) 120D Type numeral 120D Type 'm' Transport D Med x=80 Type letters 120D,Background: brown Border: white Legend: white,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/VA3L-Attraction-3-Lines-X-Metres-on-Left.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/VA3L-Attraction-3-Lines-X-Metres-on-Left-nolabels.gif,Original EPS/Tourist/VA3L-Attraction-3-Lines-X-Metres-on-Left.eps | Original EPS/Tourist/VA3L-Attraction-3-Lines-X-Metres-on-Left-nolabels.gif
Tourist,971,none,VA3R,none,attraction/s (three lines of text) / [distance] m / ON RIGHT,17 January 2017,,a 1700 Rectangle sized to suit message b 1100 r 60 c 40 d 60 Type feature (upper case) 120D Type numeral 120D Type 'm' Transport D Med x=80 Type letters 120D,Background: brown Border: white Legend: white,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/VA3R-Attraction-3-Lines-X-Metres-on-Right.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/VA3R-Attraction-3-Lines-X-Metres-on-Right-nolabels.gif,Original EPS/Tourist/VA3R-Attraction-3-Lines-X-Metres-on-Right.eps | Original EPS/Tourist/VA3R-Attraction-3-Lines-X-Metres-on-Right-nolabels.gif
Tourist,1067,none,VD3R,none,"attraction/s (three lines of text) [distance] km, chevron facing right",24 January 2017,,a 2500 Rectangle sized to suit message b 750 r 90 c 25 d 520 e 205 f 120 g 60 h 90 Type letters 120D Type 'km' Transport D Med x=80,Background: brown Border: white Legend: white,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/VD3R-3-Attractions-X-km-Chevron-Right.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/VD3R-3-Attractions-X-km-Chevron-Right-no-labels.gif,Original EPS/Tourist/VD3R-3-Attractions-X-km-Chevron-Right.eps | Original EPS/Tourist/VD3R-3-Attractions-X-km-Chevron-Right-no-labels.gif
Tourist,987,none,VC3R,none,"attraction/s (three lines of text), chevron facing right",17 January 2017,,a 2100 Rectangle sized to suit message b 750 r 90 c 25 d 520 e 205 f 120 g 60 Type letters 120D,Background: brown Border: white Legend: white,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/VC3R-3-Attractions-Chevron-Right.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/VC3R-3-Attractions-Chevron-Right-nolabels.gif,Original EPS/Tourist/VC3R-3-Attractions-Chevron-Right.eps | Original EPS/Tourist/VC3R-3-Attractions-Chevron-Right-nolabels.gif
Tourist,994,none,VE3L,none,attraction/s (three lines of text)arrow facing left,7 February 2017,,a 1800 Rectangle sized to suit message b 700 r 80 c 25 d : Arrow type D 170 e : Arrow shaft 50 f 75 g 60 Type letters 120D,Background: brown Border: white Legend: white,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/VE3L-3-Attractions-Arrow-Left.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/VE3L-3-Attractions-Arrow-Left-no-labels.gif,Original EPS/Tourist/VE3L-3-Attractions-Arrow-Left.eps | Original EPS/Tourist/VE3L-3-Attractions-Arrow-Left-no-labels.gif
Tourist,997,none,VE4R,none,attraction/s (three lines of text)arrow facing right,24 January 2017,,a 1800 Rectangle sized to suit message b 900 r 80 c 25 d : Arrow type D 170 e : Arrow shaft 50 f 75 g 60 Type letters 120D,Background: brown Border: white Legend: white,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/VE4R-4-Attractions-Arrow-Right.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/VE4R-4-Attractions-Arrow-Right-no-labels.gif,Original EPS/Tourist/VE4R-4-Attractions-Arrow-Right.eps | Original EPS/Tourist/VE4R-4-Attractions-Arrow-Right-no-labels.gif
Tourist,995,none,VE3R,none,attraction/s (three lines of text)arrow facing right,12 May 2016,,a 1800 Rectangle sized to suit message b 700 r 80 c 25 d : Arrow type D 170 e : Arrow shaft 50 f 75 g 60 Type letters 120D,Background: brown Border: white Legend: white,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/VE3R-3-Attractions-Arrow-Right.eps,Original EPS/Tourist/VE3R-3-Attractions-Arrow-Right.eps
Tourist,968,none,VA2L,none,attraction/s (two lines of text) / [distance] m / ON LEFT,17 January 2017,,a 1700 Rectangle sized to suit message b 970 r 60 c 40 d 70 Type feature (upper case) 120D Type numeral 120D Type 'm' Transport D Med x=80 Type letters 120D,Background: brown Border: white Legend: white,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/VA2L-Attraction-2-Lines-X-Metres-on-Left.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/VA2L-Attraction-2-Lines-X-Metres-on-Left-nolabels.gif,Original EPS/Tourist/VA2L-Attraction-2-Lines-X-Metres-on-Left.eps | Original EPS/Tourist/VA2L-Attraction-2-Lines-X-Metres-on-Left-nolabels.gif
Tourist,969,none,VA2R,none,attraction/s (two lines of text) / [distance] m / ON RIGHT,17 January 2017,,a 1700 Rectangle sized to suit message b 970 r 60 c 40 d 70 Type feature (upper case) 120D Type numeral 120D Type 'm' Transport D Med x=80 Type letters 120D,Background: brown Border: white Legend: white,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/VA2R-Attraction-2-Lines-X-Metres-on-Right.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/VA2R-Attraction-2-Lines-X-Metres-on-Right-nolabels.gif,Original EPS/Tourist/VA2R-Attraction-2-Lines-X-Metres-on-Right.eps | Original EPS/Tourist/VA2R-Attraction-2-Lines-X-Metres-on-Right-nolabels.gif
Tourist,1066,A32-2,VD2R,none,"attraction/s (two lines of text) [distance] km, chevron facing right",24 January 2017,,a 1900 Rectangle sized to suit message b 600 r 80 c 25 d 440 e 170 f 120 g 60 h 90 Type letters 120D Type 'km' Transport D Med x=80,Background: brown Border: white Legend: white,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/VD2R-2-Attractions-X-km-Chevron-Right.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/VD2R-2-Attractions-X-km-Chevron-Right-no-labels.gif,Original EPS/Tourist/VD2R-2-Attractions-X-km-Chevron-Right.eps | Original EPS/Tourist/VD2R-2-Attractions-X-km-Chevron-Right-no-labels.gif
Tourist,985,A32-1,VC2R,none,"attraction/s (two lines of text), chevron facing right",17 January 2017,,a 2100 Rectangle sized to suit message b 600 r 80 c 25 d 440 e 170 f 120 g 60 Type letters 120D,Background: brown Border: white Legend: white,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/VC2R-2-Attractions-Chevron-Right.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/VC2R-2-Attractions-Chevron-Right-nolabels.gif,Original EPS/Tourist/VC2R-2-Attractions-Chevron-Right.eps | Original EPS/Tourist/VC2R-2-Attractions-Chevron-Right-nolabels.gif
Tourist,993,none,VE2R,none,attraction/s (two lines of text)arrow facing left,24 January 2017,,a 1800 Rectangle sized to suit message b 600 r 80 c 25 d : Arrow type D 170 e : Arrow shaft 50 f 75 g 60 Type letters 120D,Background: brown Border: white Legend: white,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/VE2R-2-Attractions-Arrow-Right.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/VE2R-2-Attractions-Arrow-Right-no-labels.gif,Original EPS/Tourist/VE2R-2-Attractions-Arrow-Right.eps | Original EPS/Tourist/VE2R-2-Attractions-Arrow-Right-no-labels.gif
Tourist,992,none,VE2L,none,attraction/s (two lines of text)arrow facing left,24 January 2017,,a 1800 Rectangle sized to suit message b 600 r 80 c 25 d : Arrow type D 170 e : Arrow shaft 50 f 75 g 60 Type letters 120D,Background: brown Border: white Legend: white,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/VE2L-2-Attractions-Arrow-Left.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/VE2L-2-Attractions-Arrow-Left-no-labels.gif,Original EPS/Tourist/VE2L-2-Attractions-Arrow-Left.eps | Original EPS/Tourist/VE2L-2-Attractions-Arrow-Left-no-labels.gif
Tourist,1061,A32-2,VD1L,none,"chevron facing left, [distance] km, attraction (one line of text)",24 January 2017,,a 1900 Rectangle sized to suit message b 450 r 50 c 25 d 330 e 130 f 120 Type letters 120D Type 'km' Transport D Med x=80,Background: brown Border: white Legend: white,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/VD1L-Attraction-X-km-Chevron-Left.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/VD1L-Attraction-X-km-Chevron-Left-no-labels.gif,Original EPS/Tourist/VD1L-Attraction-X-km-Chevron-Left.eps | Original EPS/Tourist/VD1L-Attraction-X-km-Chevron-Left-no-labels.gif
Tourist,1064,none,VD4L,none,"chevron facing left, [distance] km, attraction/s (four lines of text)",24 January 2017,,a 2700 Rectangle sized to suit message b 900 r 100 c 25 d 680 e 265 f 120 g 60 h 90 Type letters 120D Type 'km' Transport D Med x=80,Background: brown Border: white Legend: white,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/VD4L-4-Attractions-X-km-Chevron-Left.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/VD4L-4-Attractions-X-km-Chevron-Left-no-labels.gif,Original EPS/Tourist/VD4L-4-Attractions-X-km-Chevron-Left.eps | Original EPS/Tourist/VD4L-4-Attractions-X-km-Chevron-Left-no-labels.gif
Tourist,1063,none,VD3L,none,"chevron facing left, [distance] km, attraction/s (three lines of text)",24 January 2017,,a 2500 Rectangle sized to suit message b 750 r 90 c 25 d 520 e 205 f 120 g 60 h 90 Type letters 120D Type 'km' Transport D Med x=80,Background: brown Border: white Legend: white,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/VD3L-3-Attractions-X-km-Chevron-Left.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/VD3L-3-Attractions-X-km-Chevron-Left-no-labels.gif,Original EPS/Tourist/VD3L-3-Attractions-X-km-Chevron-Left.eps | Original EPS/Tourist/VD3L-3-Attractions-X-km-Chevron-Left-no-labels.gif
Tourist,1062,A32-2,VD2L,none,"chevron facing left, [distance] km, attraction/s (two lines of text)",24 January 2017,,a 1900 Rectangle sized to suit message b 600 r 80 c 25 d 440 e 170 f 120 g 60 h 90 Type letters 120D Type 'km' Transport D Med x=80,Background: brown Border: white Legend: white,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/VD2L-2-Attractions-X-km-Chevron-Left.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/VD2L-2-Attractions-X-km-Chevron-Left-no-labels.gif,Original EPS/Tourist/VD2L-2-Attractions-X-km-Chevron-Left.eps | Original EPS/Tourist/VD2L-2-Attractions-X-km-Chevron-Left-no-labels.gif
Tourist,982,A32-1,VC1L,none,"chevron facing left, attraction (one line of text)",17 January 2017,,a 1900 Rectangle sized to suit message b 450 r 50 c 25 d 330 e 130 f 120 Type letters 120D,Background: brown Border: white Legend: white,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/VC1L-Attraction-Chevron-Left.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/VC1L-Attraction-Chevron-Left-nolabels.gif,Original EPS/Tourist/VC1L-Attraction-Chevron-Left.eps | Original EPS/Tourist/VC1L-Attraction-Chevron-Left-nolabels.gif
Tourist,988,none,VC4L,none,"chevron facing left, attraction/s (four lines of text)",17 January 2017,,a 2300 Rectangle sized to suit message b 900 r 100 c 25 d 680 e 265 f 120 g 60 Type letters 120D,Background: brown Border: white Legend: white,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/VC4L-4-Attractions-Chevron-Left.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/VC4L-4-Attractions-Chevron-Left-nolabels.gif,Original EPS/Tourist/VC4L-4-Attractions-Chevron-Left.eps | Original EPS/Tourist/VC4L-4-Attractions-Chevron-Left-nolabels.gif
Tourist,986,none,VC3L,none,"chevron facing left, attraction/s (three lines of text)",17 January 2017,,a 2100 Rectangle sized to suit message b 750 r 90 c 25 d 520 e 205 f 120 g 60 Type letters 120D,Background: brown Border: white Legend: white,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/VC3L-3-Attractions-Chevron-Left.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/VC3L-3-Attractions-Chevron-Left-nolabels.gif,Original EPS/Tourist/VC3L-3-Attractions-Chevron-Left.eps | Original EPS/Tourist/VC3L-3-Attractions-Chevron-Left-nolabels.gif
Tourist,984,A32-1,VC2L,none,"chevron facing left, attraction/s (two lines of text)",17 January 2017,,a 2100 Rectangle sized to suit message b 600 r 80 c 25 d 440 e 170 f 120 g 60 Type letters 120D,Background: brown Border: white Legend: white,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/VC2L-2-Attractions-Chevron-Left.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/VC2L-2-Attractions-Chevron-Left-nolabels.gif,Original EPS/Tourist/VC2L-2-Attractions-Chevron-Left.eps | Original EPS/Tourist/VC2L-2-Attractions-Chevron-Left-nolabels.gif
Guide,1240,A11-4,GAM,none,"A11-4 Advanced Direction ‘Map’, Roundabout, multi lane",6 November 2023,,a: 3900 Rectangle sized to suit message 5250 Rectangle sized to suit message b: 2250 Rectangle sized to suit message 2670 Rectangle sized to suit message r: 280 300 c: 40 40 d: Symbolic Map lines 120 160 e: Type Locality Letters: Series Mod E 120 Series Mod E 160 f: Shield height 280 x 280 320 x 320,"Background: green (R) or blue (R) Shield: red (R), white (R) Directional Lines: white (R) Legend: white (R)",https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/A11-4-Roundabout-Em-120-v2.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/A11-4-Roundabout-Em-120-non-labelled-v2.gif,Original EPS/Guide/A11-4-Roundabout-Em-120-v2.eps
Guide,927,A11-4,GAM,none,Advance direction 'map',8 August 2022,,a 1200 Rectangle sized to suit message b 1600 Rectangle sized to suit message r 70 c 40 d : Shield 240 x 240 e : Symbolic Map lines 120 Type Locality Letters Series Mod E 120,Background: green (R) or blue (R) Border: white (R) Legend: white (R),https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/GAM-Advance-Direction-Map.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/GAM-Advance-Direction-Map-non-labelled.gif,Original EPS/Guide/GAM-Advance-Direction-Map.eps
Guide,1247,A11-4,GAM,none,Advance direction 'map' T-Junction,16 November 2023,,a: 1200 b: 1800 r: 75 c: 30 d: Shield 240 x 240 e: Symbolic Map lines 120 Type Locality Letters Series Mod E 120,Background: green (R) or blue (R) Border: white (R) Legend: white (R),https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/A11-4-GAM-Advance-Direction-Map-v3.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/A11-4-GAM-Advance-Direction-Map-non-labelled-v2.gif,Original EPS/Guide/A11-4-GAM-Advance-Direction-Map-v3.eps
Guide,926,A11-3,GA3,none,Advance direction 'stack' more than 2 localities,13 January 2017,,a 1900 Rectangle sized to suit message b 1200 Rectangle sized to suit message r 60 c 40 d 360 e 25 f : Arrow type D 260 wide g : Arrow shaft 70 h shield 230 i 60 Type Locality Series Mod E 120,Background: green (R) or blue (R) Border: white (R) Legend: white (R),https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/GA3-Advance-Direction-Stack-2+-Localities.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/GA3-Advance-Direction-Stack-2+-Localities-nolabels.gif,Original EPS/Guide/GA3-Advance-Direction-Stack-2+-Localities.eps | Original EPS/Guide/GA3-Advance-Direction-Stack-2+-Localities-nolabels.gif
Guide,923,A11-2,GA21,none,Advance direction 2 localities - both left,26 July 2022,,a 2200 Rectangle sized to suit message b 650 Rectangle sized to suit message r 60 c 40 d 80 e : Arrow type D 260 wide f : Arrow shaft 70 g 230 h 60 Type Locality Series Mod E 120,Background: green (R) or blue (R) Border: white (R) Legend: white (R),https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/GA21-Advance-Direction-2-Localities-Both-Left.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/GA21-Advance-Direction-2-Localities-Both-Left-non-labelled.gif,Original EPS/Guide/GA21-Advance-Direction-2-Localities-Both-Left.eps
Guide,925,A11-2,GA23,none,Advance direction 2 localities - both right,26 July 2022,,a 1900 Rectangle sized to suit message b 600 Rectangle sized to suit message r 60 c 40 d 80 e : Arrow type D 260 wide f : Arrow shaft 70 g 230 h 60 Type Locality Series Mod E 120,Background: green (R) or blue (R) Border: white (R) Legend: white (R),https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/GA23-Advance-Direction-2-Localities-Both-Right.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/GA23-Advance-Direction-2-Localities-Both-Right-non-labelled.gif,Original EPS/Guide/GA23-Advance-Direction-2-Localities-Both-Right.eps
Guide,924,A11-2,GA22,none,"Advance direction 2 localities - one left, one right",13 January 2017,,a 1300 Rectangle sized to suit message b 950 Rectangle sized to suit message r 60 c 40 d 80 e : Arrow type D 260 wide f : Arrow shaft 70 g 230 h 60 Type Locality Series Mod E 120 Shield 23 x 23,Background: green (R) or blue (R) Border: white (R) Legend: white (R),https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/GA22-Advance-Direction-2-Localities-1-Left-1-Right.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/GA22-Advance-Direction-2-Localities-1-Left-1-Right-no-labels.gif,Original EPS/Guide/GA22-Advance-Direction-2-Localities-1-Left-1-Right.eps | Original EPS/Guide/GA22-Advance-Direction-2-Localities-1-Left-1-Right-no-labels.gif
Guide,928,A11-5,GAU,none,Advance direction cycle route,13 January 2017,,"a 300 b 600 (Split into 3 panels - top 160, middle 200 and bottom 220mm high) r 20 c 10 d : Arrow type D 100 wide e : Arrow shaft (Top panel) 30 Cycle symbol (Middle panel) 270 x 175 Route name (Bottom panel) 40 Tpt Med",Background: top panel white (R) middle panel blue (R) bottom panel white (R) Border: blue (R) Legend: blue (R) and white (R),https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/GAU-Advance-Direction-Cycle-Route.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/GAU-Advance-Direction-Cycle-Route-nolabels.gif,Original EPS/Guide/GAU-Advance-Direction-Cycle-Route.eps | Original EPS/Guide/GAU-Advance-Direction-Cycle-Route-nolabels.gif
