code,name,family,file,size,notes,source
MR-RD-5,MR-RD-5 - Keep clear,Regulatory Signs,MR_RD_5_KEEP_CLEAR_VAR2_MR-RD-5.svg,271x692 mm,"size from the sheet scale 1:5; 2 closed letter outline(s) filled solid; register size 450x600 mm differs from the drawing (271 x 692 mm) — check; no colour note on the sheet: black legend on white assumed — check colours: legend BLACK, background WHITE",Original PDFs/Regulatory Signs/Direction Series MR-RD/mr-rd-5.dwg
MR-RD-6,MR-RD-6 - Keep left (narrow medians),Regulatory Signs,,,no drawing found after removing the sheet furniture,Original PDFs/Regulatory Signs/Direction Series MR-RD/mr-rd-6.dwg
MR-RE-8,MR-RE-8 - Bus station vehicles only,Regulatory Signs,MR_RE_8_BUS_STATION_VEHICLES_ONLY_MR-RE-8.svg,600x800 mm,"no scale on the sheet and no register size; drawn at 1:10 — check; no colour note on the sheet: black legend on white assumed — check colours: legend BLACK, background WHITE",Original PDFs/Regulatory Signs/Exclusive Lane Series MR-RE/mr-re-8.dwg
MR-RE-9,MR-RE-9 - Bus taxi cycle lanes,Regulatory Signs,MR_RE_9_BUS_TAXI_CYCLE_LANES_MR-RE-9.svg,450x900 mm,"size from the sheet scale 1:5; 1 closed letter outline(s) filled solid; no colour note on the sheet: black legend on white assumed — check colours: legend BLACK, background WHITE",Original PDFs/Regulatory Signs/Exclusive Lane Series MR-RE/mr-re-9.dwg
MR-RE-9,MR-RE-9 - Bus taxi cycle lanes,Regulatory Signs,MR_RE_9_BUS_TAXI_CYCLE_LANES_VAR2_MR-RE-9.svg,149x281 mm,"size from the sheet scale 1:5; 1 closed letter outline(s) filled solid; no colour note on the sheet: black legend on white assumed — check colours: legend BLACK, background WHITE",Original PDFs/Regulatory Signs/Exclusive Lane Series MR-RE/mr-re-9.dwg
MR-RE-9,MR-RE-9 - Bus taxi cycle lanes,Regulatory Signs,MR_RE_9_BUS_TAXI_CYCLE_LANES_VAR3_MR-RE-9.svg,151x275 mm,"size from the sheet scale 1:5; 1 closed letter outline(s) filled solid; no colour note on the sheet: black legend on white assumed — check colours: legend BLACK, background WHITE",Original PDFs/Regulatory Signs/Exclusive Lane Series MR-RE/mr-re-9.dwg
MR-RE-10,MR-RE-10 - Bus cycle lanes,Regulatory Signs,MR_RE_10_BUS_CYCLE_LANES_MR-RE-10.svg,456x740 mm,"size from the sheet scale 1:5; 2 closed letter outline(s) filled solid; no colour note on the sheet: black legend on white assumed — check colours: legend BLACK, background WHITE",Original PDFs/Regulatory Signs/Exclusive Lane Series MR-RE/mr-re-10.dwg
MR-RE-10,MR-RE-10 - Bus cycle lanes,Regulatory Signs,MR_RE_10_BUS_CYCLE_LANES_VAR2_MR-RE-10.svg,529x310 mm,"size from the sheet scale 1:5; 2 closed letter outline(s) filled solid; no colour note on the sheet: black legend on white assumed — check colours: legend BLACK, background WHITE",Original PDFs/Regulatory Signs/Exclusive Lane Series MR-RE/mr-re-10.dwg
MR-RE-11,MR-RE-11 - Emergency vehicle lane,Regulatory Signs,MR_RE_11_EMERGENCY_VEHICLE_LANE_MR-RE-11.svg,900x900 mm,"size from the sheet scale 1:10; 1 closed letter outline(s) filled solid; no colour note on the sheet: black legend on white assumed — check colours: legend BLACK, background WHITE",Original PDFs/Regulatory Signs/Exclusive Lane Series MR-RE/mr-re-11.dwg
MR-RE-11,MR-RE-11 - Emergency vehicle lane,Regulatory Signs,MR_RE_11_EMERGENCY_VEHICLE_LANE_VAR2_MR-RE-11.svg,298x561 mm,"size from the sheet scale 1:10; 1 closed letter outline(s) filled solid; no colour note on the sheet: black legend on white assumed — check colours: legend BLACK, background WHITE",Original PDFs/Regulatory Signs/Exclusive Lane Series MR-RE/mr-re-11.dwg
MR-RE-11,MR-RE-11 - Emergency vehicle lane,Regulatory Signs,MR_RE_11_EMERGENCY_VEHICLE_LANE_VAR3_MR-RE-11.svg,302x550 mm,"size from the sheet scale 1:10; 1 closed letter outline(s) filled solid; no colour note on the sheet: black legend on white assumed — check colours: legend BLACK, background WHITE",Original PDFs/Regulatory Signs/Exclusive Lane Series MR-RE/mr-re-11.dwg
MR-RE-12,MR-RE-12 - Bus taxi cycle lane,Regulatory Signs,MR_RE_12_BUS_TAXI_CYCLE_LANE_MR-RE-12.svg,450x600 mm,"size from the sheet scale 1:5; 1 closed letter outline(s) filled solid; no colour note on the sheet: black legend on white assumed — check colours: legend BLACK, background WHITE",Original PDFs/Regulatory Signs/Exclusive Lane Series MR-RE/mr-re-12.dwg
MR-RE-12,MR-RE-12 - Bus taxi cycle lane,Regulatory Signs,MR_RE_12_BUS_TAXI_CYCLE_LANE_VAR2_MR-RE-12.svg,149x281 mm,"size from the sheet scale 1:5; 1 closed letter outline(s) filled solid; no colour note on the sheet: black legend on white assumed — check colours: legend BLACK, background WHITE",Original PDFs/Regulatory Signs/Exclusive Lane Series MR-RE/mr-re-12.dwg
MR-RE-12,MR-RE-12 - Bus taxi cycle lane,Regulatory Signs,MR_RE_12_BUS_TAXI_CYCLE_LANE_VAR3_MR-RE-12.svg,151x275 mm,"size from the sheet scale 1:5; 1 closed letter outline(s) filled solid; no colour note on the sheet: black legend on white assumed — check colours: legend BLACK, background WHITE",Original PDFs/Regulatory Signs/Exclusive Lane Series MR-RE/mr-re-12.dwg
MR-RE-14,MR-RE-14 - Bus taxi lane,Regulatory Signs,MR_RE_14_BUS_TAXI_LANE_MR-RE-14.svg,450x450 mm,"size from the sheet scale 1:5; 1 closed letter outline(s) filled solid; no colour note on the sheet: black legend on white assumed — check colours: legend BLACK, background WHITE",Original PDFs/Regulatory Signs/Exclusive Lane Series MR-RE/mr-re-14.dwg
MR-RE-14,MR-RE-14 - Bus taxi lane,Regulatory Signs,MR_RE_14_BUS_TAXI_LANE_VAR2_MR-RE-14.svg,149x281 mm,"size from the sheet scale 1:5; 1 closed letter outline(s) filled solid; no colour note on the sheet: black legend on white assumed — check colours: legend BLACK, background WHITE",Original PDFs/Regulatory Signs/Exclusive Lane Series MR-RE/mr-re-14.dwg
MR-RE-14,MR-RE-14 - Bus taxi lane,Regulatory Signs,MR_RE_14_BUS_TAXI_LANE_VAR3_MR-RE-14.svg,151x275 mm,"size from the sheet scale 1:5; 1 closed letter outline(s) filled solid; no colour note on the sheet: black legend on white assumed — check colours: legend BLACK, background WHITE",Original PDFs/Regulatory Signs/Exclusive Lane Series MR-RE/mr-re-14.dwg
MR-RE-15,MR-RE-15 - Transperth bus lane​,intervene/Regulatory Signs,MR_RE_15_TRANSPERTH_BUS_LANE_MR-RE-15.svg,860x1460 mm,"no scale on the sheet and no register size; drawn at 1:10 — check; no colour note on the sheet: black legend on white assumed — check colours: legend BLACK, background WHITE; legend is CAD text on the sheet (TRANSPERTH, LANE, BUS): needs setting in the AS 1744 face by hand",Original PDFs/Regulatory Signs/Exclusive Lane Series MR-RE/mr-re-15.dwg
MR-RE-16,MR-RE-16 - Busway,Regulatory Signs,MR_RE_16_BUSWAY_MR-RE-16.svg,100x133 mm,"size from the sheet scale 1:5; 2 closed letter outline(s) filled solid; register size 450x600 mm differs from the drawing (100 x 133 mm) — check; no colour note on the sheet: black legend on white assumed — check colours: legend BLACK, background WHITE",Original PDFs/Regulatory Signs/Exclusive Lane Series MR-RE/mr-re-16.dwg
MR-RE-4,MR-RE-4 - Bus lane,Regulatory Signs,MR_RE_4_BUS_LANE_MR-RE-4.svg,902x1198 mm,"no scale on the sheet and no register size; drawn at 1:10 — check; 1 closed letter outline(s) filled solid; no colour note on the sheet: black legend on white assumed — check colours: legend BLACK, background WHITE",Original PDFs/Regulatory Signs/Exclusive Lane Series MR-RE/mr-re-4.dwg
MR-RE-5,MR-RE-5 - Bus-taxi lane,Regulatory Signs,MR_RE_5_BUS_TAXI_LANE_MR-RE-5.svg,900x1500 mm,"no scale on the sheet and no register size; drawn at 1:10 — check; no colour note on the sheet: black legend on white assumed — check colours: legend BLACK, background WHITE",Original PDFs/Regulatory Signs/Exclusive Lane Series MR-RE/mr-re-5.dwg
MR-RE-1,MR-RE-1 - Bus-taxi lane,Regulatory Signs,,,no drawing found after removing the sheet furniture,Original PDFs/Regulatory Signs/Exclusive Lane Series MR-RE/mr-re-1.dwg
MR-RE-2,MR-RE-2 - Do not enter bus-taxi lane,Regulatory Signs,,,no drawing found after removing the sheet furniture,Original PDFs/Regulatory Signs/Exclusive Lane Series MR-RE/mr-re-2.dwg
MR-RE-3,MR-RE-3(L) - Do not enter bus only,Regulatory Signs,,,no drawing found after removing the sheet furniture,Original PDFs/Regulatory Signs/Exclusive Lane Series MR-RE/mr-re-3l.dwg
MR-RE-3,MR-RE-3(R) - Do not enter bus only,Regulatory Signs,,,no drawing found after removing the sheet furniture,Original PDFs/Regulatory Signs/Exclusive Lane Series MR-RE/mr-re-3r.dwg
MR-RM-20,"MR-RM-20 - No jumping, no diving, no fishing",Regulatory Signs,MR_RM_20_NO_JUMPING_NO_DIVING_NO_FISHING_MR-RM-20.svg,880x882 mm,"no scale on the sheet and no register size; drawn at 1:10 — check; 1 closed letter outline(s) filled solid; no colour note on the sheet: black legend on white assumed — check colours: legend BLACK, background WHITE",Original PDFs/Regulatory Signs/Miscellaneous Series MR-RM/mr-rm-20.dwg
MR-RM-21,MR-RM-21 - Classes of traffic prohibition,Regulatory Signs,MR_RM_21_CLASSES_OF_TRAFFIC_PROHIBITION_MR-RM-21.svg,1200x2000 mm,"size from the sheet scale 1:15; 3 closed letter outline(s) filled solid; no colour note on the sheet: black legend on white assumed — check colours: legend BLACK, background WHITE",Original PDFs/Regulatory Signs/Miscellaneous Series MR-RM/mr-rm-21.dwg
MR-RM-22,MR-RM-22 - End truck low gear,Regulatory Signs,MR_RM_22_END_TRUCK_LOW_GEAR_MR-RM-22.svg,165x122 mm,"no scale on the sheet and no register size; drawn at 1:10 — check; no colour note on the sheet: black legend on white assumed — check colours: legend BLACK, background WHITE",Original PDFs/Regulatory Signs/Miscellaneous Series MR-RM/mr-rm-22.dwg
MR-RM-23,MR-RM-23 - No unauthorised entry,intervene/Regulatory Signs,MR_RM_23_NO_UNAUTHORISED_ENTRY_MR-RM-23.svg,450x450 mm,"size from the sheet scale 1:5; 20 closed letter outline(s) filled solid; 2 closed letter outline(s) filled solid; no colour note on the sheet: black legend on white assumed — check colours: legend BLACK, background WHITE; legend is CAD text on the sheet (Government of): needs setting in the AS 1744 face by hand",Original PDFs/Regulatory Signs/Miscellaneous Series MR-RM/mr-rm-23.dwg
MR-RM-24,MR-RM-24 - Dangerous goods no unattended placard loads permitted,Regulatory Signs,MR_RM_24_DANGEROUS_GOODS_NO_UNATTENDED_PLACARD_LOADS_PERMITTED_MR-RM-24.svg,880x1180 mm,"size from the sheet scale 1:10; 47 closed letter outline(s) filled solid; colours from the sheet's note: legend BLACK, background WHITE",Original PDFs/Regulatory Signs/Miscellaneous Series MR-RM/mr-rm-24.dwg
MR-RM-26,MR-RM-26 - Trucks must enter bay​​,Regulatory Signs,,,conversion failed: Expected DXF entity TEXT or SEQEND,Original PDFs/Regulatory Signs/Miscellaneous Series MR-RM/mr-rm-26.dwg
MR-RM-28,MR-RM-28 - ​Trucks must enter bay xx m ahead,Regulatory Signs,MR_RM_28_TRUCKS_MUST_ENTER_BAY_XX_M_AHEAD_MR-RM-28.svg,2782x993 mm,"size from the sheet scale 1:15; 1 closed letter outline(s) filled solid; 1 closed letter outline(s) filled solid; no colour note on the sheet: black legend on white assumed — check colours: legend BLACK, background WHITE",Original PDFs/Regulatory Signs/Miscellaneous Series MR-RM/mr-rm-28.dwg
MR-RM-27,"MR-RM-27 - ​No unauthorised jumping, diving, climbing, fishing from bridge",Regulatory Signs,MR_RM_27_NO_UNAUTHORISED_JUMPING_DIVING_CLIMBING_FISHING_FROM_BRIDGE_MR-RM-27.svg,441x642 mm,"size from the sheet scale 1:5; no colour note on the sheet: black legend on white assumed — check colours: legend BLACK, background WHITE",Original PDFs/Regulatory Signs/Miscellaneous Series MR-RM/mr-rm-27.dwg
MR-RM-29,MR-RM-29 - ​No unauthorised climbing,Regulatory Signs,MR_RM_29_NO_UNAUTHORISED_CLIMBING_MR-RM-29.svg,900x700 mm,"size from the sheet scale 1:10; no colour note on the sheet: black legend on white assumed — check colours: legend BLACK, background WHITE",Original PDFs/Regulatory Signs/Miscellaneous Series MR-RM/mr-rm-29.dwg
MR-RM-2,MR-RM-2 - No diving from bridge,Regulatory Signs,,,no drawing found after removing the sheet furniture,Original PDFs/Regulatory Signs/Miscellaneous Series MR-RM/mr-rm-2.dwg
MR-RM-3,MR-RM-3 - No fishing from bridge,Regulatory Signs,,,no drawing found after removing the sheet furniture,Original PDFs/Regulatory Signs/Miscellaneous Series MR-RM/mr-rm-3.dwg
MR-RM-7,MR-RM-7 - Agricultural check point,Regulatory Signs,,,no drawing found after removing the sheet furniture,Original PDFs/Regulatory Signs/Miscellaneous Series MR-RM/mr-rm-7.dwg
MR-RM-8,"MR-RM-8 - No fruit, honey vegetables",Regulatory Signs,,,no drawing found after removing the sheet furniture,Original PDFs/Regulatory Signs/Miscellaneous Series MR-RM/mr-rm-8.dwg
MR-RM-5,MR-RM-5 - No bicycles or horses,Regulatory Signs,MR_RM_5_NO_BICYCLES_OR_HORSES_MR-RM-5.svg,300x350 mm,"size from the register (300x350 mm); no scale on the sheet; 1 closed letter outline(s) filled solid; 1 closed letter outline(s) filled solid; 1 closed letter outline(s) filled solid; 1 closed letter outline(s) filled solid; no colour note on the sheet: black legend on white assumed — check colours: legend BLACK, background WHITE",Original PDFs/Regulatory Signs/Miscellaneous Series MR-RM/mr-rm-5.dwg
MR-RM-4,MR-RM-4 - Control of access,Regulatory Signs,,,no drawing found after removing the sheet furniture,Original PDFs/Regulatory Signs/Miscellaneous Series MR-RM/mr-rm-4.dwg
MR-RM-15,MR-RM-15 - Danger do not enter unless exit is clear,Regulatory Signs,,,no drawing found after removing the sheet furniture,Original PDFs/Regulatory Signs/Miscellaneous Series MR-RM/mr-rm-15.dwg
MR-RM-12,MR-RM-12 - Road trains use right lane,Regulatory Signs,MR_RM_12_ROAD_TRAINS_USE_RIGHT_LANE_MR-RM-12.svg,3900x1680 mm,"size from the register (3900x1990 mm); no scale on the sheet; 1 closed letter outline(s) filled solid; 1 closed letter outline(s) filled solid; 1 closed letter outline(s) filled solid; 1 closed letter outline(s) filled solid; register size 3900x1990 mm differs from the drawing (3900 x 1680 mm) — check; no colour note on the sheet: black legend on white assumed — check colours: legend BLACK, background WHITE",Original PDFs/Regulatory Signs/Miscellaneous Series MR-RM/mr-rm-12.dwg
MR-RM-12,MR-RM-12 - Road trains use right lane,Regulatory Signs,MR_RM_12_ROAD_TRAINS_USE_RIGHT_LANE_VAR2_MR-RM-12.svg,3900x670 mm,"size from the register (3900x1990 mm); no scale on the sheet; 1 closed letter outline(s) filled solid; 1 closed letter outline(s) filled solid; 1 closed letter outline(s) filled solid; 1 closed letter outline(s) filled solid; register size 3900x1990 mm differs from the drawing (3900 x 670 mm) — check; no colour note on the sheet: black legend on white assumed — check colours: legend BLACK, background WHITE",Original PDFs/Regulatory Signs/Miscellaneous Series MR-RM/mr-rm-12.dwg
MR-RM-11,MR-RM-11 - Arrester bed area,Regulatory Signs,,,no drawing found after removing the sheet furniture,Original PDFs/Regulatory Signs/Miscellaneous Series MR-RM/mr-rm-11.dwg
MR-RM-18,MR-RM-18 - No livestock,Regulatory Signs,,,no drawing found after removing the sheet furniture,Original PDFs/Regulatory Signs/Miscellaneous Series MR-RM/mr-rm-18.dwg
MR-RM-16,MR-RM-16(L) -No swimming,Regulatory Signs,MR_RM_16_L_NO_SWIMMING_MR-RM-16.svg,450x820 mm,"size from the register (450x750 mm); no scale on the sheet; register size 450x750 mm differs from the drawing (450 x 820 mm) — check; no colour note on the sheet: black legend on white assumed — check colours: legend BLACK, background WHITE",Original PDFs/Regulatory Signs/Miscellaneous Series MR-RM/mr-rm-16l.dwg
MR-RM-16,MR-RM-16(L) -No swimming,Regulatory Signs,MR_RM_16_L_NO_SWIMMING_VAR2_MR-RM-16.svg,450x846 mm,"size from the register (450x750 mm); no scale on the sheet; register size 450x750 mm differs from the drawing (450 x 846 mm) — check; no colour note on the sheet: black legend on white assumed — check colours: legend BLACK, background WHITE",Original PDFs/Regulatory Signs/Miscellaneous Series MR-RM/mr-rm-16l.dwg
MR-RM-16,MR-RM-16(R) - No swimming,Regulatory Signs,MR_RM_16_R_NO_SWIMMING_MR-RM-16.svg,450x820 mm,"size from the register (450x750 mm); no scale on the sheet; register size 450x750 mm differs from the drawing (450 x 820 mm) — check; no colour note on the sheet: black legend on white assumed — check colours: legend BLACK, background WHITE",Original PDFs/Regulatory Signs/Miscellaneous Series MR-RM/mr-rm-16r.dwg
MR-RM-16,MR-RM-16(R) - No swimming,Regulatory Signs,MR_RM_16_R_NO_SWIMMING_VAR2_MR-RM-16.svg,450x846 mm,"size from the register (450x750 mm); no scale on the sheet; register size 450x750 mm differs from the drawing (450 x 846 mm) — check; no colour note on the sheet: black legend on white assumed — check colours: legend BLACK, background WHITE",Original PDFs/Regulatory Signs/Miscellaneous Series MR-RM/mr-rm-16r.dwg
MR-RM-17,MR-RM-17(L) - No skiing,Regulatory Signs,MR_RM_17_L_NO_SKIING_MR-RM-17.svg,450x750 mm,"size from the register (450x750 mm); no scale on the sheet; 4 closed letter outline(s) filled solid; no colour note on the sheet: black legend on white assumed — check colours: legend BLACK, background WHITE",Original PDFs/Regulatory Signs/Miscellaneous Series MR-RM/mr-rm-17l.dwg
MR-RM-17,MR-RM-17(R) - No skiing,Regulatory Signs,MR_RM_17_R_NO_SKIING_MR-RM-17.svg,450x750 mm,"size from the register (450x750 mm); no scale on the sheet; 4 closed letter outline(s) filled solid; no colour note on the sheet: black legend on white assumed — check colours: legend BLACK, background WHITE",Original PDFs/Regulatory Signs/Miscellaneous Series MR-RM/mr-rm-17r.dwg
MR-RV-4,MR-RV-4 - Right lane must exit,Regulatory Signs,,,no drawing found after removing the sheet furniture,Original PDFs/Regulatory Signs/Movement Series MR-RV/mr-rv-4.dwg
MR-RV-3,MR-RV-3(L) - Left right lanes must exit,Regulatory Signs,,,no drawing found after removing the sheet furniture,Original PDFs/Regulatory Signs/Movement Series MR-RV/mr-rv-3l.dwg
MR-RV-3,MR-RV-3(R) - Left right lanes must exit,Regulatory Signs,,,no drawing found after removing the sheet furniture,Original PDFs/Regulatory Signs/Movement Series MR-RV/mr-rv-3r.dwg
MR-RV-6,MR-RV-6 L - Left right lanes must turn left right​​,Regulatory Signs,MR_RV_6_L_LEFT_RIGHT_LANES_MUST_TURN_LEFT_RIGHT_MR-RV-6.svg,450x750 mm,"size from the sheet scale 1:10; 2 closed letter outline(s) filled solid; colours from the sheet's note: legend BLACK, background WHITE, border BLACK",Original PDFs/Regulatory Signs/Movement Series MR-RV/mr-rv-6-l.dwg
MR-RV-6,MR-RV-6 L - Left right lanes must turn left right​​,Regulatory Signs,MR_RV_6_L_LEFT_RIGHT_LANES_MUST_TURN_LEFT_RIGHT_VAR2_MR-RV-6.svg,450x750 mm,"size from the sheet scale 1:10; 2 closed letter outline(s) filled solid; colours from the sheet's note: legend BLACK, background WHITE, border BLACK",Original PDFs/Regulatory Signs/Movement Series MR-RV/mr-rv-6-l.dwg
MR-RV-6,MR-RV-6 L - Left right lanes must turn left right​​,Regulatory Signs,MR_RV_6_L_LEFT_RIGHT_LANES_MUST_TURN_LEFT_RIGHT_VAR3_MR-RV-6.svg,598x334 mm,"size from the sheet scale 1:10; 2 closed letter outline(s) filled solid; register size 450x750 mm differs from the drawing (598 x 334 mm) — check; colours from the sheet's note: legend BLACK, background WHITE, border BLACK",Original PDFs/Regulatory Signs/Movement Series MR-RV/mr-rv-6-l.dwg
MR-RV-6,MR-RV-6 L - Left right lanes must turn left right​​,Regulatory Signs,MR_RV_6_L_LEFT_RIGHT_LANES_MUST_TURN_LEFT_RIGHT_VAR4_MR-RV-6.svg,527x125 mm,"size from the sheet scale 1:10; 2 closed letter outline(s) filled solid; register size 450x750 mm differs from the drawing (527 x 125 mm) — check; colours from the sheet's note: legend BLACK, background WHITE, border BLACK",Original PDFs/Regulatory Signs/Movement Series MR-RV/mr-rv-6-l.dwg
MR-RV-6,MR-RV-6 L - Left right lanes must turn left right​​,Regulatory Signs,MR_RV_6_L_LEFT_RIGHT_LANES_MUST_TURN_LEFT_RIGHT_VAR5_MR-RV-6.svg,407x51 mm,"size from the sheet scale 1:10; 2 closed letter outline(s) filled solid; register size 450x750 mm differs from the drawing (407 x 51 mm) — check; colours from the sheet's note: legend BLACK, background WHITE, border BLACK",Original PDFs/Regulatory Signs/Movement Series MR-RV/mr-rv-6-l.dwg
MR-RV-6,MR-RV-6 R - Left right lanes must turn left right​​,Regulatory Signs,MR_RV_6_R_LEFT_RIGHT_LANES_MUST_TURN_LEFT_RIGHT_MR-RV-6.svg,450x750 mm,"size from the sheet scale 1:10; 2 closed letter outline(s) filled solid; colours from the sheet's note: legend BLACK, background WHITE, border BLACK",Original PDFs/Regulatory Signs/Movement Series MR-RV/mr-rv-6-r.dwg
MR-RV-6,MR-RV-6 R - Left right lanes must turn left right​​,Regulatory Signs,MR_RV_6_R_LEFT_RIGHT_LANES_MUST_TURN_LEFT_RIGHT_VAR2_MR-RV-6.svg,450x750 mm,"size from the sheet scale 1:10; 2 closed letter outline(s) filled solid; colours from the sheet's note: legend BLACK, background WHITE, border BLACK",Original PDFs/Regulatory Signs/Movement Series MR-RV/mr-rv-6-r.dwg
MR-RV-6,MR-RV-6 R - Left right lanes must turn left right​​,Regulatory Signs,MR_RV_6_R_LEFT_RIGHT_LANES_MUST_TURN_LEFT_RIGHT_VAR3_MR-RV-6.svg,598x334 mm,"size from the sheet scale 1:10; 2 closed letter outline(s) filled solid; register size 450x750 mm differs from the drawing (598 x 334 mm) — check; colours from the sheet's note: legend BLACK, background WHITE, border BLACK",Original PDFs/Regulatory Signs/Movement Series MR-RV/mr-rv-6-r.dwg
MR-RV-6,MR-RV-6 R - Left right lanes must turn left right​​,Regulatory Signs,MR_RV_6_R_LEFT_RIGHT_LANES_MUST_TURN_LEFT_RIGHT_VAR4_MR-RV-6.svg,527x125 mm,"size from the sheet scale 1:10; 2 closed letter outline(s) filled solid; register size 450x750 mm differs from the drawing (527 x 125 mm) — check; colours from the sheet's note: legend BLACK, background WHITE, border BLACK",Original PDFs/Regulatory Signs/Movement Series MR-RV/mr-rv-6-r.dwg
MR-RV-6,MR-RV-6 R - Left right lanes must turn left right​​,Regulatory Signs,MR_RV_6_R_LEFT_RIGHT_LANES_MUST_TURN_LEFT_RIGHT_VAR5_MR-RV-6.svg,407x51 mm,"size from the sheet scale 1:10; 2 closed letter outline(s) filled solid; register size 450x750 mm differs from the drawing (407 x 51 mm) — check; colours from the sheet's note: legend BLACK, background WHITE, border BLACK",Original PDFs/Regulatory Signs/Movement Series MR-RV/mr-rv-6-r.dwg
MR-RPK-3,MR-RPK-3 - Reversing permitted between certain hours,Regulatory Signs,,,no drawing found after removing the sheet furniture,Original PDFs/Regulatory Signs/Parking Series MR-RPK/mr-rpk-3.dwg
MR-RPK-4,MR-RPK-4 - Reversing permitted any time,Regulatory Signs,,,no drawing found after removing the sheet furniture,Original PDFs/Regulatory Signs/Parking Series MR-RPK/mr-rpk-4.dwg
MR-RPK-19,MR-RPK-19 - Emergency stopping bay and phone only,Regulatory Signs,,,conversion failed: Expected DXF entity LINE or SEQEND,Original PDFs/Regulatory Signs/Parking Series MR-RPK/mr-rpk-19.dwg
MR-RPK-20,MR-RPK-20 - No stopping area,Regulatory Signs,MR_RPK_20_NO_STOPPING_AREA_MR-RPK-20.svg,15000x26625 mm,"size from the sheet scale 1:25; 2 closed letter outline(s) filled solid; 1 closed letter outline(s) filled solid; 1 closed letter outline(s) filled solid; 1 closed letter outline(s) filled solid; 1 closed letter outline(s) filled solid; 2 closed letter outline(s) filled solid; 2 closed letter outline(s) filled solid; 1 closed letter outline(s) filled solid; 1 closed letter outline(s) filled solid; 1 closed letter outline(s) filled solid; 1 closed letter outline(s) filled solid; 1 closed letter outline(s) filled solid; 1 closed letter outline(s) filled solid; 1 closed letter outline(s) filled solid; 1 closed letter outline(s) filled solid; 1 closed letter outline(s) filled solid; 1 closed letter outline(s) filled solid; 1 closed letter outline(s) filled solid; 1 closed letter outline(s) filled solid; 1 closed letter outline(s) filled solid; 1 closed letter outline(s) filled solid; 3 closed letter outline(s) filled solid; 3 closed letter outline(s) filled solid; 1 closed letter outline(s) filled solid; 1 closed letter outline(s) filled solid; 1 closed letter outline(s) filled solid; 1 closed letter outline(s) filled solid; 2 closed letter outline(s) filled solid; 2 closed letter outline(s) filled solid; 1 closed letter outline(s) filled solid; 1 closed letter outline(s) filled solid; 1 closed letter outline(s) filled solid; 1 closed letter outline(s) filled solid; 1 closed letter outline(s) filled solid; 1 closed letter outline(s) filled solid; 1 closed letter outline(s) filled solid; 1 closed letter outline(s) filled solid; 1 closed letter outline(s) filled solid; 3 closed letter outline(s) filled solid; 1 closed letter outline(s) filled solid; 1 closed letter outline(s) filled solid; 3 closed letter outline(s) filled solid; 3 closed letter outline(s) filled solid; 1 closed letter outline(s) filled solid; 1 closed letter outline(s) filled solid; 2 closed letter outline(s) filled solid; 1 closed letter outline(s) filled solid; 1 closed letter outline(s) filled solid; 1 closed letter outline(s) filled solid; 1 closed letter outline(s) filled solid; 1 closed letter outline(s) filled solid; 3 closed letter outline(s) filled solid; 2 closed letter outline(s) filled solid; 1 closed letter outline(s) filled solid; 2 closed letter outline(s) filled solid; 1 closed letter outline(s) filled solid; 1 closed letter outline(s) filled solid; 2 closed letter outline(s) filled solid; 2 closed letter outline(s) filled solid; 1 closed letter outline(s) filled solid; 1 closed letter outline(s) filled solid; 1 closed letter outline(s) filled solid; 1 closed letter outline(s) filled solid; 1 closed letter outline(s) filled solid; 1 closed letter outline(s) filled solid; 1 closed letter outline(s) filled solid; 1 closed letter outline(s) filled solid; 1 closed letter outline(s) filled solid; 1 closed letter outline(s) filled solid; 1 closed letter outline(s) filled solid; 1 closed letter outline(s) filled solid; 1 closed letter outline(s) filled solid; 1 closed letter outline(s) filled solid; 3 closed letter outline(s) filled solid; 2 closed letter outline(s) filled solid; 1 closed letter outline(s) filled solid; 2 closed letter outline(s) filled solid; 2 closed letter outline(s) filled solid; 3 closed letter outline(s) filled solid; 2 closed letter outline(s) filled solid; 1 closed letter outline(s) filled solid; 2 closed letter outline(s) filled solid; 2 closed letter outline(s) filled solid; 4 closed letter outline(s) filled solid; 1 closed letter outline(s) filled solid; 1 closed letter outline(s) filled solid; 1 closed letter outline(s) filled solid; 1 closed letter outline(s) filled solid; 5 closed letter outline(s) filled solid; 1 closed letter outline(s) filled solid; 2 closed letter outline(s) filled solid; 1 closed letter outline(s) filled solid; 1 closed letter outline(s) filled solid; register size 600x1065 mm differs from the drawing (15000 x 26625 mm) — check; no colour note on the sheet: black legend on white assumed — check colours: legend BLACK, background WHITE, border BLACK",Original PDFs/Regulatory Signs/Parking Series MR-RPK/mr-rpk-20.dwg
