schedule,part,item,diagram,title,url,local
12,11,08,s39,,https://assets.publishing.service.gov.uk/media/5ecf7f2486650c76a551df2c/traffic-sign-drawing-schedule-12-part-11-item-08-s39.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-11-item-08-s39.pdf
12,11,11,s34,,https://assets.publishing.service.gov.uk/media/5ecf8078e90e0754d6c4809f/traffic-sign-drawing-schedule-12-part-11-item-11-s34.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-11-item-11-s34.pdf
12,11,13,s56,,https://assets.publishing.service.gov.uk/media/5ecf8088d3bf7f45ff9c27ad/traffic-sign-drawing-schedule-12-part-11-item-13-s56.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-11-item-13-s56.pdf
12,11,14,s59,,https://assets.publishing.service.gov.uk/media/5ecf8096e90e0754cf07cb21/traffic-sign-drawing-schedule-12-part-11-item-14-s59.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-11-item-14-s59.pdf
12,11,15,s44-document,,https://assets.publishing.service.gov.uk/media/5ed7639ad3bf7f45ff9c282e/traffic-sign-drawing-schedule-12-part-11-item-15-s44-document.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-11-item-15-s44-document.pdf
12,11,16,s45,,https://assets.publishing.service.gov.uk/media/5ecf81f6e90e0754cef00384/traffic-sign-drawing-schedule-12-part-11-item-16-s45.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-11-item-16-s45.pdf
12,11,17,s48,,https://assets.publishing.service.gov.uk/media/5ecf821886650c76a86d8595/traffic-sign-drawing-schedule-12-part-11-item-17-s48.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-11-item-17-s48.pdf
12,11,18,s41,,https://assets.publishing.service.gov.uk/media/5ecf822786650c76a4ca4366/traffic-sign-drawing-schedule-12-part-11-item-18-s41.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-11-item-18-s41.pdf
12,11,20,ns69,,https://assets.publishing.service.gov.uk/media/5ecf823486650c76af069a3d/traffic-sign-drawing-schedule-12-part-11-item-20-ns69.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-11-item-20-ns69.pdf
12,11,21,s49,,https://assets.publishing.service.gov.uk/media/5ecf8241d3bf7f4604912061/traffic-sign-drawing-schedule-12-part-11-item-21-s49.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-11-item-21-s49.pdf
12,11,24,p2503,,https://assets.publishing.service.gov.uk/media/6426e9a67de82b000c3133f2/schedule-12-part-11-item-24-p2503.pdf,Original PDFs/Schedule 12/schedule-12-part-11-item-24-p2503.pdf
12,11,25,s43,,https://assets.publishing.service.gov.uk/media/5ecf825286650c76b02b2d39/traffic-sign-drawing-schedule-12-part-11-item-25-s43.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-11-item-25-s43.pdf
12,11,27,s23,,https://assets.publishing.service.gov.uk/media/5ecf834686650c76a69ceb30/traffic-sign-drawing-schedule-12-part-11-item-27-s23.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-11-item-27-s23.pdf
12,11,28,s16,,https://assets.publishing.service.gov.uk/media/5ecf835686650c76a86d8598/traffic-sign-drawing-schedule-12-part-11-item-28-s16.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-11-item-28-s16.pdf
12,11,29,s17,,https://assets.publishing.service.gov.uk/media/5ecf836486650c76af069a3e/traffic-sign-drawing-schedule-12-part-11-item-29-s17.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-11-item-29-s17.pdf
12,11,30,s25,,https://assets.publishing.service.gov.uk/media/5ecf8374e90e0754d4e624f4/traffic-sign-drawing-schedule-12-part-11-item-30-s25.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-11-item-30-s25.pdf
12,11,31,s32,,https://assets.publishing.service.gov.uk/media/5ecf8384d3bf7f460894eafa/traffic-sign-drawing-schedule-12-part-11-item-31-s32.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-11-item-31-s32.pdf
12,11,32,s24,,https://assets.publishing.service.gov.uk/media/5ecf839386650c76b02b2d3b/traffic-sign-drawing-schedule-12-part-11-item-32-s24.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-11-item-32-s24.pdf
12,11,33,t001,,https://assets.publishing.service.gov.uk/media/5ecf84ff86650c76af069a3f/traffic-sign-drawing-schedule-12-part-11-item-33-t001.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-11-item-33-t001.pdf
12,11,34,s65,,https://assets.publishing.service.gov.uk/media/5ecf843ad3bf7f45fb321425/traffic-sign-drawing-schedule-12-part-11-item-34-s65.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-11-item-34-s65.pdf
12,14,02,t002,,https://assets.publishing.service.gov.uk/media/5ecf85a986650c76b3d74bff/traffic-sign-drawing-schedule-12-part-14-item-02-t002.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-14-item-02-t002.pdf
12,14,03,t003,,https://assets.publishing.service.gov.uk/media/5ecf85b786650c76a9e446b8/traffic-sign-drawing-schedule-12-part-14-item-03-t003.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-14-item-03-t003.pdf
12,14,04,t004,,https://assets.publishing.service.gov.uk/media/5ecf85d1d3bf7f45fa098a50/traffic-sign-drawing-schedule-12-part-14-item-04-t004.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-14-item-04-t004.pdf
12,14,05,t005,,https://assets.publishing.service.gov.uk/media/5ecf85e0e90e0754d1dedfa4/traffic-sign-drawing-schedule-12-part-14-item-05-t005.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-14-item-05-t005.pdf
12,14,06,t006,,https://assets.publishing.service.gov.uk/media/5ecf85f1d3bf7f45fa098a51/traffic-sign-drawing-schedule-12-part-14-item-06-t006.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-14-item-06-t006.pdf
12,14,07,t007,,https://assets.publishing.service.gov.uk/media/5ecf85ffd3bf7f45fdcf68c5/traffic-sign-drawing-schedule-12-part-14-item-07-t007.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-14-item-07-t007.pdf
12,14,08,t008,,https://assets.publishing.service.gov.uk/media/5ecf860c86650c76a4ca4367/traffic-sign-drawing-schedule-12-part-14-item-08-t008.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-14-item-08-t008.pdf
12,14,09,t009,,https://assets.publishing.service.gov.uk/media/5ecf86e3d3bf7f45fb321427/traffic-sign-drawing-schedule-12-part-14-item-09-t009.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-14-item-09-t009.pdf
12,14,10,t010,,https://assets.publishing.service.gov.uk/media/5ecf86d1d3bf7f4604912063/traffic-sign-drawing-schedule-12-part-14-item-10-t010.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-14-item-10-t010.pdf
12,14,11,t011,,https://assets.publishing.service.gov.uk/media/5ecf86f1e90e0754d1dedfa5/traffic-sign-drawing-schedule-12-part-14-item-11-t011.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-14-item-11-t011.pdf
12,14,12,t012,,https://assets.publishing.service.gov.uk/media/5ecf86fc86650c76a551df2d/traffic-sign-drawing-schedule-12-part-14-item-12-t012.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-14-item-12-t012.pdf
12,15,01,t101,,https://assets.publishing.service.gov.uk/media/5ecf8716d3bf7f45ff9c27af/traffic-sign-drawing-schedule-12-part-15-item-01-t101.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-15-item-01-t101.pdf
12,15,02,t102,,https://assets.publishing.service.gov.uk/media/5ecf8726d3bf7f4607b90aa8/traffic-sign-drawing-schedule-12-part-15-item-02-t102.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-15-item-02-t102.pdf
12,15,03,t103,,https://assets.publishing.service.gov.uk/media/5ecf8735d3bf7f4600d9f3ad/traffic-sign-drawing-schedule-12-part-15-item-03-t103.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-15-item-03-t103.pdf
12,15,04,t104,,https://assets.publishing.service.gov.uk/media/5ecf874586650c76a86d859c/traffic-sign-drawing-schedule-12-part-15-item-04-t104.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-15-item-04-t104.pdf
12,15,05,t105,,https://assets.publishing.service.gov.uk/media/5ecf8756e90e0754d1dedfa6/traffic-sign-drawing-schedule-12-part-15-item-05-t105.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-15-item-05-t105.pdf
12,15,06,t106,,https://assets.publishing.service.gov.uk/media/5ecf87e1d3bf7f4607b90aab/traffic-sign-drawing-schedule-12-part-15-item-06-t106.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-15-item-06-t106.pdf
12,15,07,t107,,https://assets.publishing.service.gov.uk/media/5ecf8830e90e0754d3f5ee91/traffic-sign-drawing-schedule-12-part-15-item-07-t107.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-15-item-07-t107.pdf
12,15,08,t108,,https://assets.publishing.service.gov.uk/media/5ecf8842e90e0754cc92fb0f/traffic-sign-drawing-schedule-12-part-15-item-08-t108.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-15-item-08-t108.pdf
12,15,09,t109,,https://assets.publishing.service.gov.uk/media/5ecf884fe90e0754d0822631/traffic-sign-drawing-schedule-12-part-15-item-09-t109.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-15-item-09-t109.pdf
12,15,10,t110,,https://assets.publishing.service.gov.uk/media/5ecf885dd3bf7f45f9a513c4/traffic-sign-drawing-schedule-12-part-15-item-10-t110.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-15-item-10-t110.pdf
12,15,11,t111,,https://assets.publishing.service.gov.uk/media/5ecf886be90e0754d6c480a3/traffic-sign-drawing-schedule-12-part-15-item-11-t111.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-15-item-11-t111.pdf
12,15,12,t112,,https://assets.publishing.service.gov.uk/media/5ecf8885d3bf7f45fcf2c599/traffic-sign-drawing-schedule-12-part-15-item-12-t112.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-15-item-12-t112.pdf
12,15,13,t113,,https://assets.publishing.service.gov.uk/media/5ecf88cce90e0754d8fb39e4/traffic-sign-drawing-schedule-12-part-15-item-13-t113.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-15-item-13-t113.pdf
12,15,14,t114,,https://assets.publishing.service.gov.uk/media/5ecf88d9d3bf7f460894eb00/traffic-sign-drawing-schedule-12-part-15-item-14-t114.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-15-item-14-t114.pdf
12,15,15,t115,,https://assets.publishing.service.gov.uk/media/5ecf88ecd3bf7f4604912064/traffic-sign-drawing-schedule-12-part-15-item-15-t115.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-15-item-15-t115.pdf
12,15,16,t116,,https://assets.publishing.service.gov.uk/media/5ecf88fa86650c76ab17fc48/traffic-sign-drawing-schedule-12-part-15-item-16-t116.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-15-item-16-t116.pdf
12,15,17,t117,,https://assets.publishing.service.gov.uk/media/5ecf890a86650c76ae1d6406/traffic-sign-drawing-schedule-12-part-15-item-17-t117.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-15-item-17-t117.pdf
12,15,18,t118,,https://assets.publishing.service.gov.uk/media/5ecf8916d3bf7f45ff9c27b3/traffic-sign-drawing-schedule-12-part-15-item-18-t118.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-15-item-18-t118.pdf
12,15,19,t119,,https://assets.publishing.service.gov.uk/media/5ecf8924d3bf7f4606f1e100/traffic-sign-drawing-schedule-12-part-15-item-19-t119.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-15-item-19-t119.pdf
12,15,20,t120,,https://assets.publishing.service.gov.uk/media/5ecf892fe90e0754d1dedfa7/traffic-sign-drawing-schedule-12-part-15-item-20-t120.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-15-item-20-t120.pdf
12,15,21,t121,,https://assets.publishing.service.gov.uk/media/5ecf893b86650c76b2fe74da/traffic-sign-drawing-schedule-12-part-15-item-21-t121.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-15-item-21-t121.pdf
12,15,22,t122,,https://assets.publishing.service.gov.uk/media/5ecf894ce90e0754d7f1891b/traffic-sign-drawing-schedule-12-part-15-item-22-t122.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-15-item-22-t122.pdf
12,15,23,t123,,https://assets.publishing.service.gov.uk/media/5ecf895d86650c76a7c9ae9c/traffic-sign-drawing-schedule-12-part-15-item-23-t123.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-15-item-23-t123.pdf
12,15,24,t124,,https://assets.publishing.service.gov.uk/media/5ecf8970d3bf7f460515d1aa/traffic-sign-drawing-schedule-12-part-15-item-24-t124.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-15-item-24-t124.pdf
12,15,25,t125,,https://assets.publishing.service.gov.uk/media/5ecf897f86650c76a9e446ba/traffic-sign-drawing-schedule-12-part-15-item-25-t125.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-15-item-25-t125.pdf
12,15,26,t126,,https://assets.publishing.service.gov.uk/media/5ecf89ccd3bf7f4602e9830e/traffic-sign-drawing-schedule-12-part-15-item-26-t126.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-15-item-26-t126.pdf
12,15,27,t127,,https://assets.publishing.service.gov.uk/media/5ecf89dbe90e0754d96bb724/traffic-sign-drawing-schedule-12-part-15-item-27-t127.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-15-item-27-t127.pdf
12,15,28,t128,,https://assets.publishing.service.gov.uk/media/5ecf89e886650c76b148acf4/traffic-sign-drawing-schedule-12-part-15-item-28-t128.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-15-item-28-t128.pdf
12,15,29,t129,,https://assets.publishing.service.gov.uk/media/5ecf8a17e90e0754d2437c62/traffic-sign-drawing-schedule-12-part-15-item-29-t129.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-15-item-29-t129.pdf
12,15,30,t130,,https://assets.publishing.service.gov.uk/media/5ecf8a08d3bf7f4607b90aac/traffic-sign-drawing-schedule-12-part-15-item-30-t130.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-15-item-30-t130.pdf
12,15,31,t131,,https://assets.publishing.service.gov.uk/media/5ecf8a2486650c76ab17fc49/traffic-sign-drawing-schedule-12-part-15-item-31-t131.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-15-item-31-t131.pdf
12,15,32,t132,,https://assets.publishing.service.gov.uk/media/5ecf8a3086650c76adc36f1c/traffic-sign-drawing-schedule-12-part-15-item-32-t132.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-15-item-32-t132.pdf
12,15,33,t133,,https://assets.publishing.service.gov.uk/media/5ecf8a3b86650c76aaa5d5b1/traffic-sign-drawing-schedule-12-part-15-item-33-t133.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-15-item-33-t133.pdf
12,15,34,t134,,https://assets.publishing.service.gov.uk/media/5ecf8a4886650c76a9e446bc/traffic-sign-drawing-schedule-12-part-15-item-34-t134.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-15-item-34-t134.pdf
12,15,35,t135,,https://assets.publishing.service.gov.uk/media/5ecf8a54e90e0754dbf67b91/traffic-sign-drawing-schedule-12-part-15-item-35-t135.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-15-item-35-t135.pdf
12,15,36,t136,,https://assets.publishing.service.gov.uk/media/5ecf8a5fd3bf7f45fa098a54/traffic-sign-drawing-schedule-12-part-15-item-36-t136.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-15-item-36-t136.pdf
12,15,37,t137,,https://assets.publishing.service.gov.uk/media/5ecf8a6e86650c76a69ceb33/traffic-sign-drawing-schedule-12-part-15-item-37-t137.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-15-item-37-t137.pdf
12,15,38,t138,,https://assets.publishing.service.gov.uk/media/5ed765cc86650c76adc36f80/traffic-sign-drawing-schedule-12-part-15-item-38-t138.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-15-item-38-t138.pdf
12,15,39,t139,,https://assets.publishing.service.gov.uk/media/5ecf8b1b86650c76adc36f1f/traffic-sign-drawing-schedule-12-part-15-item-39-t139.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-15-item-39-t139.pdf
12,15,40,t140,,https://assets.publishing.service.gov.uk/media/5ecf8b28e90e0754d96bb725/traffic-sign-drawing-schedule-12-part-15-item-40-t140.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-15-item-40-t140.pdf
12,15,41,t141,,https://assets.publishing.service.gov.uk/media/5ecf8b33e90e0754dbf67b92/traffic-sign-drawing-schedule-12-part-15-item-41-t141.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-15-item-41-t141.pdf
12,15,42,t142,,https://assets.publishing.service.gov.uk/media/5ecf8b41d3bf7f4607b90aad/traffic-sign-drawing-schedule-12-part-15-item-42-t142.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-15-item-42-t142.pdf
12,15,43,t143,,https://assets.publishing.service.gov.uk/media/5ecf8b4ce90e0754d4e624fa/traffic-sign-drawing-schedule-12-part-15-item-43-t143.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-15-item-43-t143.pdf
12,15,44,t144,,https://assets.publishing.service.gov.uk/media/5ecf8b5886650c76a69ceb35/traffic-sign-drawing-schedule-12-part-15-item-44-t144.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-15-item-44-t144.pdf
12,15,45,t145,,https://assets.publishing.service.gov.uk/media/5ecf8b63d3bf7f45fa098a55/traffic-sign-drawing-schedule-12-part-15-item-45-t145.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-15-item-45-t145.pdf
12,15,46,t146,,https://assets.publishing.service.gov.uk/media/5ecf8b6fd3bf7f45fb32142b/traffic-sign-drawing-schedule-12-part-15-item-46-t146.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-15-item-46-t146.pdf
12,15,47,t147,,https://assets.publishing.service.gov.uk/media/5ecf8b7be90e0754d5088ab1/traffic-sign-drawing-schedule-12-part-15-item-47-t147.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-15-item-47-t147.pdf
12,15,48,t148,,https://assets.publishing.service.gov.uk/media/5ecf8b8786650c76adc36f20/traffic-sign-drawing-schedule-12-part-15-item-48-t148.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-15-item-48-t148.pdf
12,15,49,t149,,https://assets.publishing.service.gov.uk/media/5ecf8b9286650c76b2fe74dc/traffic-sign-drawing-schedule-12-part-15-item-49-t149.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-15-item-49-t149.pdf
12,15,50,t150,,https://assets.publishing.service.gov.uk/media/5ecf8ba3d3bf7f45f9a513c7/traffic-sign-drawing-schedule-12-part-15-item-50-t150.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-15-item-50-t150.pdf
12,15,51,t151,,https://assets.publishing.service.gov.uk/media/5ecf8bb486650c76b148acf5/traffic-sign-drawing-schedule-12-part-15-item-51-t151.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-15-item-51-t151.pdf
12,15,52,t152,,https://assets.publishing.service.gov.uk/media/5ecf8bd186650c76af069a44/traffic-sign-drawing-schedule-12-part-15-item-52-t152.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-15-item-52-t152.pdf
12,15,53,t153,,https://assets.publishing.service.gov.uk/media/5ecf8c1fe90e0754d2437c66/traffic-sign-drawing-schedule-12-part-15-item-53-t153.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-15-item-53-t153.pdf
12,15,54,t154,,https://assets.publishing.service.gov.uk/media/5ecf8c2de90e0754da4eaa92/traffic-sign-drawing-schedule-12-part-15-item-54-t154.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-15-item-54-t154.pdf
12,15,55,t155,,https://assets.publishing.service.gov.uk/media/5ecf8c3c86650c76a551df2e/traffic-sign-drawing-schedule-12-part-15-item-55-t155.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-15-item-55-t155.pdf
12,15,56,t156,,https://assets.publishing.service.gov.uk/media/5ecf8c4786650c76b148acf6/traffic-sign-drawing-schedule-12-part-15-item-56-t156.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-15-item-56-t156.pdf
12,15,57,t157,,https://assets.publishing.service.gov.uk/media/5ecf8c52e90e0754d8fb39e7/traffic-sign-drawing-schedule-12-part-15-item-57-t157.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-15-item-57-t157.pdf
12,15,58,t158,,https://assets.publishing.service.gov.uk/media/5ecf8c6086650c76a69ceb36/traffic-sign-drawing-schedule-12-part-15-item-58-t158.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-15-item-58-t158.pdf
12,15,59,t159,,https://assets.publishing.service.gov.uk/media/5ecf8c6ed3bf7f460894eb01/traffic-sign-drawing-schedule-12-part-15-item-59-t159.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-15-item-59-t159.pdf
12,15,60,t160,,https://assets.publishing.service.gov.uk/media/5ecf8c7986650c76a9e446bf/traffic-sign-drawing-schedule-12-part-15-item-60-t160.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-15-item-60-t160.pdf
12,15,61,t161,,https://assets.publishing.service.gov.uk/media/5ecf8c85d3bf7f4607b90aae/traffic-sign-drawing-schedule-12-part-15-item-61-t161.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-15-item-61-t161.pdf
12,15,62,t162,,https://assets.publishing.service.gov.uk/media/5ecf8c9286650c76ae1d6409/traffic-sign-drawing-schedule-12-part-15-item-62-t162.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-15-item-62-t162.pdf
12,15,63,t163,,https://assets.publishing.service.gov.uk/media/5ecf8ca0d3bf7f45f9a513c8/traffic-sign-drawing-schedule-12-part-15-item-63-t163.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-15-item-63-t163.pdf
12,15,64,t164,,https://assets.publishing.service.gov.uk/media/5ecf8cb5d3bf7f460515d1ac/traffic-sign-drawing-schedule-12-part-15-item-64-t164.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-15-item-64-t164.pdf
12,15,65,t165,,https://assets.publishing.service.gov.uk/media/5ecf8cc386650c76a551df2f/traffic-sign-drawing-schedule-12-part-15-item-65-t165.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-15-item-65-t165.pdf
12,15,66,t166,,https://assets.publishing.service.gov.uk/media/5ecf8cd086650c76a69ceb37/traffic-sign-drawing-schedule-12-part-15-item-66-t166.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-15-item-66-t166.pdf
12,15,67,t167,,https://assets.publishing.service.gov.uk/media/5ecf8ce0e90e0754d3f5ee95/traffic-sign-drawing-schedule-12-part-15-item-67-t167.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-15-item-67-t167.pdf
12,15,68,t168,,https://assets.publishing.service.gov.uk/media/5ecf8cef86650c76a7c9ae9e/traffic-sign-drawing-schedule-12-part-15-item-68-t168.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-15-item-68-t168.pdf
12,16,01,t201,,https://assets.publishing.service.gov.uk/media/5ecf8cfd86650c76ab17fc4a/traffic-sign-drawing-schedule-12-part-16-item-01-t201.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-16-item-01-t201.pdf
12,16,02,t202,,https://assets.publishing.service.gov.uk/media/5ecf8d5be90e0754cf07cb25/traffic-sign-drawing-schedule-12-part-16-item-02-t202.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-16-item-02-t202.pdf
12,16,03,t203,,https://assets.publishing.service.gov.uk/media/5ecf8d6a86650c76b02b2d3f/traffic-sign-drawing-schedule-12-part-16-item-03-t203.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-16-item-03-t203.pdf
12,16,04,t204,,https://assets.publishing.service.gov.uk/media/5ecf8d79d3bf7f45ff9c27b8/traffic-sign-drawing-schedule-12-part-16-item-04-t204.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-16-item-04-t204.pdf
12,16,05,t205,,https://assets.publishing.service.gov.uk/media/5ecf8d85d3bf7f45fa098a58/traffic-sign-drawing-schedule-12-part-16-item-05-t205.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-16-item-05-t205.pdf
12,16,06,t206,,https://assets.publishing.service.gov.uk/media/5ecf8d92e90e0754d3f5ee97/traffic-sign-drawing-schedule-12-part-16-item-06-t206.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-16-item-06-t206.pdf
12,17,01,t301x1,,https://assets.publishing.service.gov.uk/media/5ecf8d9fe90e0754d5088ab4/traffic-sign-drawing-schedule-12-part-17-item-01-t301x1.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-17-item-01-t301x1.pdf
12,17,02,t302,,https://assets.publishing.service.gov.uk/media/5ecf8e0fd3bf7f45fa098a59/traffic-sign-drawing-schedule-12-part-17-item-02-t302.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-17-item-02-t302.pdf
12,17,03,t303x1,,https://assets.publishing.service.gov.uk/media/68872319c02b468fa1ae09c7/traffic-sign-drawing-schedule-12-part-17-item-03-t303x1.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-17-item-03-t303x1.pdf
12,,,traffic-sign-drawing-schedule-12-pt-11-item-04-t304,,https://assets.publishing.service.gov.uk/media/5ed7650f86650c76a86d85f7/traffic-sign-drawing-schedule-12-pt-11-item-04-t304.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-pt-11-item-04-t304.pdf
12,18,01,t401,,https://assets.publishing.service.gov.uk/media/5ecf8e88e90e0754d8fb39e8/traffic-sign-drawing-schedule-12-part-18-item-01-t401.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-18-item-01-t401.pdf
12,18,02,t402,,https://assets.publishing.service.gov.uk/media/5ecf8e97d3bf7f45fa098a5a/traffic-sign-drawing-schedule-12-part-18-item-02-t402.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-18-item-02-t402.pdf
