code,name,family,file,size,notes,source
M6-4,TEXAS,Route Markers,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/DIRECTIONAL_ARROW_AUXILIARY_BLUE_M6-4.svg (was: no size table or width dimension read; drawn at page scale (1 pt = 0.1 in)),Original PDFs/shsd-2012-section3.pdf#page=37
M6-2R(L),TEXAS,Route Markers,TEXAS_M6-2RL.svg,21.0x14.8 in,"size 21 in: smallest table row (no conventional-road marker, no earlier edition of this code) — check",Original PDFs/shsd-2012-section3.pdf#page=37
M6-3,TEXAS,Route Markers,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/DIRECTIONAL_ARROW_AUXILIARY_BLUE_M6-3.svg (was: no dimension of its own; drawn to the same size as M6-2R (L) on the sheet — check),Original PDFs/shsd-2012-section3.pdf#page=37
M6-2aL(R),TEXAS,Route Markers,TEXAS_M6-2aLR.svg,21.0x14.8 in,"size 21 in: smallest table row (no conventional-road marker, no earlier edition of this code) — check",Original PDFs/shsd-2012-section3.pdf#page=37
M6-6R(L),Directional Arrow - Double Head 90 Degree,Route Markers,DIRECTIONAL_ARROW_DOUBLE_HEAD_90_DEGREE_M6-6RL.svg,21.0x14.8 in,"size 21 in: smallest table row (no conventional-road marker, no earlier edition of this code) — check",Original PDFs/shsd-2012-section3.pdf#page=38
M6-5R(L),ROUTE SIGN,Route Markers,ROUTE_SIGN_M6-5RL.svg,21.0x14.8 in,"size 21 in: smallest table row (no conventional-road marker, no earlier edition of this code) — check",Original PDFs/shsd-2012-section3.pdf#page=38
M6-7R(L),ROUTE SIGN,Route Markers,ROUTE_SIGN_M6-7RL.svg,21.0x14.8 in,"size 21 in: smallest table row (no conventional-road marker, no earlier edition of this code) — check",Original PDFs/shsd-2012-section3.pdf#page=38
D1-1R,TEXAS,Guide Signs,TEXAS_D1-1R.svg,37.1x5.3 in,no size table or width dimension read; drawn at page scale (1 pt = 0.1 in),Original PDFs/shsd-2012-section3.pdf#page=39
D1-1L,TEXAS,Guide Signs,TEXAS_D1-1L.svg,37.1x5.3 in,no size table or width dimension read; drawn at page scale (1 pt = 0.1 in),Original PDFs/shsd-2012-section3.pdf#page=39
D1-1b,GUIDE SIGN,Guide Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/BICYCLE_DESTINATION_1_LINE_D1-1b.svg (was: no size table or width dimension read; drawn at page scale (1 pt = 0.1 in)),Original PDFs/shsd-2012-section3.pdf#page=40
D1-2,TEXAS,Guide Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/DESTINATION_2_LINES_D1-2.svg (was: no size table or width dimension read; drawn at page scale (1 pt = 0.1 in)),Original PDFs/shsd-2012-section3.pdf#page=41
D1-2b,Bicycle Destination (2 line),Guide Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/BICYCLE_DESTINATION_2_LINES_D1-2b.svg (was: scale from the drawing's overall height dimension (12.0 in)),Original PDFs/shsd-2012-section3.pdf#page=42
D1-3,TEXAS,Guide Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/DESTINATION_3_LINES_D1-3.svg (was: no size table or width dimension read; drawn at page scale (1 pt = 0.1 in)),Original PDFs/shsd-2012-section3.pdf#page=43
D1-3b,TEXAS,Guide Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/GUIDE_SIGN_D1-3b.svg (was: scale from the drawing's overall height dimension (18.0 in)),Original PDFs/shsd-2012-section3.pdf#page=44
D2-1,GUIDE SIGN,Guide Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/DISTANCE_1_LINE_D2-1.svg (was: scale from the drawing's overall height dimension (12.0 in)),Original PDFs/shsd-2012-section3.pdf#page=45
D2-1,GUIDE SIGN,Guide Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/DISTANCE_1_LINE_D2-1.svg (was: scaled from the dimensioned D2-1 drawing (thumbnail)),Original PDFs/shsd-2012-section3.pdf#page=45
D2-2,GUIDE SIGN,Guide Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/DISTANCE_2_LINES_D2-2.svg (was: scale from the drawing's overall height dimension (30.0 in)),Original PDFs/shsd-2012-section3.pdf#page=46
D2-2,GUIDE SIGN,Guide Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/DISTANCE_2_LINES_D2-2.svg (was: scaled from the dimensioned D2-2 drawing (thumbnail)),Original PDFs/shsd-2012-section3.pdf#page=46
D2-3,36” Panel with 6” font is used when right of way is limited.,Guide Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/DISTANCE_3_LINES_D2-3.svg (was: scale from the drawing's overall height dimension (36.0 in)),Original PDFs/shsd-2012-section3.pdf#page=47
D2-3,42” Panel with 8” font is STANDARD design.,Guide Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/DISTANCE_3_LINES_D2-3.svg (was: scaled from the dimensioned D2-3 drawing (thumbnail)),Original PDFs/shsd-2012-section3.pdf#page=47
D3-1,VARIES,Guide Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/STREET_NAME_1_LINE_PRINCIPAL_LEGEND_WITH_DESCENDING_STROKES_D3-1.svg (was: no size table or width dimension read; drawn at page scale (1 pt = 0.1 in)),Original PDFs/shsd-2012-section3.pdf#page=48
D3-1G(Green),VARIES,Guide Signs,VARIES_D3-1GGreen.svg,37.4x11.2 in,no size table or width dimension read; drawn at page scale (1 pt = 0.1 in),Original PDFs/shsd-2012-section3.pdf#page=49
D3-1G,1.   Street name signs for signalized intersections mounted on mast arms or span wires.,Guide Signs,1_STREET_NAME_SIGNS_FOR_SIGNALIZED_INTERSECTIONS_MOUNTED_ON_MAST_ARMS_OR_SPAN_WIRES_D3-1G.svg,44.9x58.0 in,no size table or width dimension read; drawn at page scale (1 pt = 0.1 in),Original PDFs/shsd-2012-section3.pdf#page=50
D3-1a,TEXAS,Guide Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/STREET_NAME_WITH_ROUTE_SIGN_D3-1a.svg (was: no size table or width dimension read; drawn at page scale (1 pt = 0.1 in)),Original PDFs/shsd-2012-section3.pdf#page=51
D3-2,TEXAS,Guide Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/ADVANCE_STREET_NAME_2_LINES_D3-2.svg (was: scale from the drawing's overall width dimension (8.0 in)),Original PDFs/shsd-2012-section3.pdf#page=52
D3-2,TEXAS,Guide Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/ADVANCE_STREET_NAME_2_LINES_D3-2.svg (was: scaled from the dimensioned D3-2 drawing (thumbnail)),Original PDFs/shsd-2012-section3.pdf#page=52
D3-2,TEXAS,Guide Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/ADVANCE_STREET_NAME_2_LINES_D3-2.svg (was: scaled from the dimensioned D3-2 drawing (thumbnail)),Original PDFs/shsd-2012-section3.pdf#page=52
D3-2,TEXAS,Guide Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/ADVANCE_STREET_NAME_2_LINES_D3-2.svg (was: scaled from the dimensioned D3-2 drawing (thumbnail)),Original PDFs/shsd-2012-section3.pdf#page=52
D3-3T,GUIDE SIGN,Guide Signs,GUIDE_SIGN_D3-3T.svg,42.0x8.0 in,scale from the drawing's overall height dimension (8.0 in),Original PDFs/shsd-2012-section3.pdf#page=53
D3-3T,GUIDE SIGN,Guide Signs,GUIDE_SIGN_VAR2_D3-3T.svg,42.0x11.2 in,scaled from the dimensioned D3-3T drawing (thumbnail),Original PDFs/shsd-2012-section3.pdf#page=53
D3-3bTL,for arrow design,Guide Signs,FOR_ARROW_DESIGN_D3-3bTL.svg,20.0x11.7 in,scale from the drawing's overall width dimension (20.0 in),Original PDFs/shsd-2012-section3.pdf#page=54
D3-3aTL,TEXAS,Guide Signs,TEXAS_D3-3aTL.svg,66.0x11.2 in,scale from the drawing's overall width dimension (66.0 in),Original PDFs/shsd-2012-section3.pdf#page=54
D3-3bTR,Cemetery (1-2 line) (Arrow),Guide Signs,CEMETERY_1_2_LINE_ARROW_D3-3bTR.svg,20.0x11.7 in,scaled from the dimensioned D3-3bTL drawing (thumbnail),Original PDFs/shsd-2012-section3.pdf#page=54
D3-3aTR,TEXAS,Guide Signs,TEXAS_D3-3aTR.svg,66.0x11.2 in,scaled from the dimensioned D3-3aTL drawing (thumbnail),Original PDFs/shsd-2012-section3.pdf#page=54
D3-4T,COUNTY ROAD NAME,Guide Signs,COUNTY_ROAD_NAME_D3-4T.svg,42.0x8.0 in,scale from the drawing's overall height dimension (8.0 in),Original PDFs/shsd-2012-section3.pdf#page=55
D3-4aT,COUNTY ROAD NAME,Guide Signs,COUNTY_ROAD_NAME_D3-4aT.svg,42.0x8.0 in,no dimension of its own; drawn to the same size as D3-4T on the sheet — check,Original PDFs/shsd-2012-section3.pdf#page=55
D4-1,GUIDE SIGN,Guide Signs,,,"same code as the base pack: use Federal (MUTCD 2023)/SVGs/PARKING_AREA_DIRECTIONAL_D4-1.svg (was: size 18 in: smallest table row (no conventional-road marker, no earlier edition of this code) — check)",Original PDFs/shsd-2012-section3.pdf#page=56
D4-2R,GUIDE SIGN,Guide Signs,GUIDE_SIGN_D4-2R.svg,24.0x31.1 in,size 24 in: conventional-road row for D4-2 in the 2004/2012 sheets (2024 table has no marker),Original PDFs/shsd-2012-section3.pdf#page=57
D4-2L,GUIDE SIGN,Guide Signs,GUIDE_SIGN_D4-2L.svg,24.0x31.1 in,size 24 in: conventional-road row for D4-2 in the 2004/2012 sheets (2024 table has no marker),Original PDFs/shsd-2012-section3.pdf#page=57
D4-3L,Bicycle PARKING,Guide Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/BICYCLE_PARKING_AREA_DIRECTIONAL_D4-3L.svg (was: scale from the drawing's overall width dimension (12.0 in)),Original PDFs/shsd-2012-section3.pdf#page=58
D4-3R,Bicycle PARKING,intervene/Guide Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/BICYCLE_PARKING_AREA_DIRECTIONAL_D4-3R.svg (was: D4-3R is not drawn on the sheet and D4-3L carries an outlined legend that cannot be mirrored automatically),Original PDFs/shsd-2012-section3.pdf#page=58
D5-1aT,ON LEFT,Guide Signs,ON_LEFT_D5-1aT.svg,36.0x36.0 in,scale from the drawing's overall width dimension (36.0 in),Original PDFs/shsd-2012-section3.pdf#page=59
D5-1aTPL,ON LEFT,Guide Signs,ON_LEFT_D5-1aTPL.svg,36.0x8.2 in,scale from the drawing's overall width dimension (36.0 in),Original PDFs/shsd-2012-section3.pdf#page=59
D5-1aTPR,ON LEFT,intervene/Guide Signs,ON_LEFT_D5-1aTPR.svg,36.0x8.2 in,D5-1aTPR is not drawn on the sheet and D5-1aTPL carries an outlined legend that cannot be mirrored automatically,Original PDFs/shsd-2012-section3.pdf#page=59
D5-2aTL,REST AREA ACCESSIBLE (with Arrow and Symbol),Guide Signs,REST_AREA_ACCESSIBLE_WITH_ARROW_AND_SYMBOL_D5-2aTL.svg,36.0x46.6 in,"size 36 in: smallest table row (no conventional-road marker, no earlier edition of this code) — check",Original PDFs/shsd-2012-section3.pdf#page=60
D5-2aTR,REST AREA ACCESSIBLE (with Arrow and Symbol),intervene/Guide Signs,REST_AREA_ACCESSIBLE_WITH_ARROW_AND_SYMBOL_D5-2aTR.svg,36.0x46.6 in,D5-2aTR is not drawn on the sheet and D5-2aTL carries an outlined legend that cannot be mirrored automatically,Original PDFs/shsd-2012-section3.pdf#page=60
D5-5aT,GUIDE SIGN,Guide Signs,GUIDE_SIGN_D5-5aT.svg,18.0x15.8 in,"size 18 in: smallest table row (no conventional-road marker, no earlier edition of this code) — check",Original PDFs/shsd-2012-section3.pdf#page=62
D5-5aTPR,GUIDE SIGN,Guide Signs,GUIDE_SIGN_D5-5aTPR.svg,18.0x5.4 in,"size 18 in: smallest table row (no conventional-road marker, no earlier edition of this code) — check",Original PDFs/shsd-2012-section3.pdf#page=62
D5-5aTPL,GUIDE SIGN,Guide Signs,GUIDE_SIGN_D5-5aTPL.svg,18.0x5.4 in,mirrored from D5-5aTPR (not drawn separately on the sheet),Original PDFs/shsd-2012-section3.pdf#page=62
D5-1bT,TEXAS,Guide Signs,TEXAS_D5-1bT.svg,36.0x36.0 in,scale from the drawing's overall width dimension (36.0 in),Original PDFs/shsd-2012-section3.pdf#page=63
D5-2bTL,TEXAS,Guide Signs,TEXAS_D5-2bTL.svg,36.0x36.0 in,no dimension of its own; drawn to the same size as D5-1bT on the sheet — check,Original PDFs/shsd-2012-section3.pdf#page=63
D5-2bTR,TEXAS,intervene/Guide Signs,TEXAS_D5-2bTR.svg,36.0x36.0 in,D5-2bTR is not drawn on the sheet and D5-2bTL carries an outlined legend that cannot be mirrored automatically,Original PDFs/shsd-2012-section3.pdf#page=63
D5-2cTL,TEXAS,Guide Signs,TEXAS_D5-2cTL.svg,36.0x36.0 in,scale from the drawing's overall width dimension (36.0 in),Original PDFs/shsd-2012-section3.pdf#page=64
D5-1cT,PARKING AREA X MILE,Guide Signs,PARKING_AREA_X_MILE_D5-1cT.svg,36.0x36.0 in,no dimension of its own; drawn to the same size as D5-2cTL on the sheet — check,Original PDFs/shsd-2012-section3.pdf#page=64
D5-2cTR,TEXAS,intervene/Guide Signs,TEXAS_D5-2cTR.svg,36.0x36.0 in,D5-2cTR is not drawn on the sheet and D5-2cTL carries an outlined legend that cannot be mirrored automatically,Original PDFs/shsd-2012-section3.pdf#page=64
D5-2dTL,SCENIC AREA X MILE,Guide Signs,SCENIC_AREA_X_MILE_D5-2dTL.svg,36.0x36.0 in,scale from the drawing's overall width dimension (36.0 in),Original PDFs/shsd-2012-section3.pdf#page=65
D5-1dT,SCENIC AREA X MILE,Guide Signs,SCENIC_AREA_X_MILE_D5-1dT.svg,36.0x36.0 in,no dimension of its own; drawn to the same size as D5-2dTL on the sheet — check,Original PDFs/shsd-2012-section3.pdf#page=65
D5-2dTR,TEXAS,intervene/Guide Signs,TEXAS_D5-2dTR.svg,36.0x36.0 in,D5-2dTR is not drawn on the sheet and D5-2dTL carries an outlined legend that cannot be mirrored automatically,Original PDFs/shsd-2012-section3.pdf#page=65
D5-2eTR,TEXAS,Guide Signs,TEXAS_D5-2eTR.svg,48.0x35.5 in,scale from the drawing's overall width dimension (48.0 in),Original PDFs/shsd-2012-section3.pdf#page=66
D5-1eT,SCENIC OVERLOOK X MILE,Guide Signs,SCENIC_OVERLOOK_X_MILE_D5-1eT.svg,48.0x35.5 in,no dimension of its own; drawn to the same size as D5-2eTR on the sheet — check,Original PDFs/shsd-2012-section3.pdf#page=66
D5-2eTL,TEXAS,Guide Signs,TEXAS_D5-2eTL.svg,48.0x35.5 in,scaled from the dimensioned D5-2eTR drawing (thumbnail),Original PDFs/shsd-2012-section3.pdf#page=66
D7-1T(L),TEXAS,Guide Signs,TEXAS_D7-1TL.svg,38.7x50.1 in,no size table or width dimension read; drawn at page scale (1 pt = 0.1 in),Original PDFs/shsd-2012-section3.pdf#page=67
D7-5TL,PUBLIC BOAT RAMP (Arrow),Guide Signs,PUBLIC_BOAT_RAMP_ARROW_D7-5TL.svg,42.5x55.0 in,no size table or width dimension read; drawn at page scale (1 pt = 0.1 in); 59 legend glyph(s) outlined from the sheet's embedded font(s),Original PDFs/shsd-2012-section3.pdf#page=69
D7-5TR,PUBLIC BOAT RAMP (Arrow),Guide Signs,PUBLIC_BOAT_RAMP_ARROW_D7-5TR.svg,42.5x55.0 in,mirrored from D7-5TL (not drawn separately on the sheet),Original PDFs/shsd-2012-section3.pdf#page=69
D7-7aTR,TEXAS,Guide Signs,TEXAS_D7-7aTR.svg,48.0x48.0 in,scale from the drawing's overall width dimension (48.0 in),Original PDFs/shsd-2012-section3.pdf#page=70
D7-7aTL,TEXAS,Guide Signs,TEXAS_D7-7aTL.svg,48.0x48.0 in,scaled from the dimensioned D7-7aTR drawing (thumbnail),Original PDFs/shsd-2012-section3.pdf#page=70
D7-8aTR,REST AREA HISTORICAL MARKER X MILE ON RIGHT/LEFT,Guide Signs,REST_AREA_HISTORICAL_MARKER_X_MILE_ON_RIGHT_LEFT_D7-8aTR.svg,48.0x48.0 in,scale from the drawing's overall width dimension (48.0 in),Original PDFs/shsd-2012-section3.pdf#page=71
D7-8TR,REST AREA HISTORICAL MARKER X MILE ON RIGHT/LEFT,Guide Signs,REST_AREA_HISTORICAL_MARKER_X_MILE_ON_RIGHT_LEFT_D7-8TR.svg,48.0x48.0 in,no dimension of its own; drawn to the same size as D7-8aTR on the sheet — check,Original PDFs/shsd-2012-section3.pdf#page=71
D7-8aTL,REST AREA HISTORICAL MARKER X MILE ON RIGHT/LEFT,Guide Signs,REST_AREA_HISTORICAL_MARKER_X_MILE_ON_RIGHT_LEFT_D7-8aTL.svg,48.0x48.0 in,scaled from the dimensioned D7-8aTR drawing (thumbnail),Original PDFs/shsd-2012-section3.pdf#page=71
D7-8TL,REST AREA HISTORICAL MARKER X MILE ON RIGHT/LEFT,Guide Signs,REST_AREA_HISTORICAL_MARKER_X_MILE_ON_RIGHT_LEFT_D7-8TL.svg,48.0x48.0 in,scaled from the dimensioned D7-8TR drawing (thumbnail),Original PDFs/shsd-2012-section3.pdf#page=71
D7-9aTR,TEXAS,Guide Signs,TEXAS_D7-9aTR.svg,48.0x48.0 in,scale from the drawing's overall width dimension (48.0 in),Original PDFs/shsd-2012-section3.pdf#page=72
D7-9TR,PICNIC AREA HISTORICAL MARKER X MILE ON RIGHT/LEFT,Guide Signs,PICNIC_AREA_HISTORICAL_MARKER_X_MILE_ON_RIGHT_LEFT_D7-9TR.svg,48.0x48.0 in,no dimension of its own; drawn to the same size as D7-9aTR on the sheet — check,Original PDFs/shsd-2012-section3.pdf#page=72
D7-9aTL,TEXAS,Guide Signs,TEXAS_D7-9aTL.svg,48.0x48.0 in,scaled from the dimensioned D7-9aTR drawing (thumbnail),Original PDFs/shsd-2012-section3.pdf#page=72
D7-9TL,PICNIC AREA HISTORICAL MARKER X MILE ON RIGHT/LEFT,Guide Signs,PICNIC_AREA_HISTORICAL_MARKER_X_MILE_ON_RIGHT_LEFT_D7-9TL.svg,48.0x48.0 in,scaled from the dimensioned D7-9TR drawing (thumbnail),Original PDFs/shsd-2012-section3.pdf#page=72
D7-10bT,HISTORIC ROADSIDE PARK,Guide Signs,HISTORIC_ROADSIDE_PARK_D7-10bT.svg,24.0x36.3 in,scale from the drawing's overall width dimension (24.0 in),Original PDFs/shsd-2012-section3.pdf#page=73
D7-12T,Not to be used as a stand alone sign,Guide Signs,NOT_TO_BE_USED_AS_A_STAND_ALONE_SIGN_D7-12T.svg,6.0x13.7 in,"size 6 in: smallest table row (no conventional-road marker, no earlier edition of this code) — check",Original PDFs/shsd-2012-section3.pdf#page=74
D7-12T,Not to be used as a stand alone sign,Guide Signs,NOT_TO_BE_USED_AS_A_STAND_ALONE_SIGN_VAR2_D7-12T.svg,6.0x13.7 in,"size 6 in: smallest table row (no conventional-road marker, no earlier edition of this code) — check",Original PDFs/shsd-2012-section3.pdf#page=74
D7-12aT,May 2021,Guide Signs,MAY_2021_D7-12aT.svg,18.0x31.5 in,scale from the drawing's overall width dimension (18.0 in),Original PDFs/shsd-2012-section3.pdf#page=74
D7-13TR,and Binocullars Shield attached (Arrow),Guide Signs,AND_BINOCULLARS_SHIELD_ATTACHED_ARROW_D7-13TR.svg,13.8x13.8 in,no size table or width dimension read; drawn at page scale (1 pt = 0.1 in),Original PDFs/shsd-2012-section3.pdf#page=75
D7-13TL,and Binocullars Shield attached (Arrow),Guide Signs,AND_BINOCULLARS_SHIELD_ATTACHED_ARROW_D7-13TL.svg,13.8x13.8 in,mirrored from D7-13TR (not drawn separately on the sheet),Original PDFs/shsd-2012-section3.pdf#page=75
D8-1T,TEXAS,Guide Signs,TEXAS_D8-1T.svg,78.0x60.0 in,"size 78 in: smallest table row (no conventional-road marker, no earlier edition of this code) — check",Original PDFs/shsd-2012-section3.pdf#page=76
D8-1aT,TEXAS,Guide Signs,TEXAS_D8-1aT.svg,78.0x61.3 in,"size 78 in: smallest table row (no conventional-road marker, no earlier edition of this code) — check; 25 legend glyph(s) outlined from the sheet's embedded font(s)",Original PDFs/shsd-2012-section3.pdf#page=77
D8-1bT,TEXAS,Guide Signs,TEXAS_D8-1bT.svg,60.0x77.6 in,"size 60 in: smallest table row (no conventional-road marker, no earlier edition of this code) — check; 10 legend glyph(s) outlined from the sheet's embedded font(s)",Original PDFs/shsd-2012-section3.pdf#page=78
D8-2aT,TEXAS,Guide Signs,TEXAS_D8-2aT.svg,90.0x53.9 in,"size 90 in: smallest table row (no conventional-road marker, no earlier edition of this code) — check",Original PDFs/shsd-2012-section3.pdf#page=79
D8-2T,TEXAS,Guide Signs,TEXAS_D8-2T.svg,90.0x53.6 in,"size 90 in: smallest table row (no conventional-road marker, no earlier edition of this code) — check",Original PDFs/shsd-2012-section3.pdf#page=79
D8-3aT,TEXAS,Guide Signs,TEXAS_D8-3aT.svg,48.0x43.4 in,"size 48 in: smallest table row (no conventional-road marker, no earlier edition of this code) — check; 10 legend glyph(s) outlined from the sheet's embedded font(s)",Original PDFs/shsd-2012-section3.pdf#page=80
D8-4T,TEXAS,Guide Signs,TEXAS_D8-4T.svg,60.0x28.7 in,scale from the drawing's overall width dimension (60.0 in),Original PDFs/shsd-2012-section3.pdf#page=80
D9-1,GUIDE SIGN,Guide Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/TELEPHONE_D9-1.svg (was: size 30 in: no conventional-road marker in the table and no earlier edition of this code; 30 in diamond chosen — check),Original PDFs/shsd-2012-section3.pdf#page=81
D9-1aP,TEXAS,Guide Signs,TEXAS_D9-1aP.svg,24.0x6.0 in,scale from the drawing's overall width dimension (24.0 in),Original PDFs/shsd-2012-section3.pdf#page=82
D9-1dP,TEXAS,Guide Signs,TEXAS_D9-1dP.svg,24.0x6.0 in,no dimension of its own; drawn to the same size as D9-1aP on the sheet — check,Original PDFs/shsd-2012-section3.pdf#page=82
D9-1cP,TEXAS,Guide Signs,TEXAS_D9-1cP.svg,24.0x6.0 in,no dimension of its own; drawn to the same size as D9-1aP on the sheet — check,Original PDFs/shsd-2012-section3.pdf#page=82
D9-1bP,TEXAS,Guide Signs,TEXAS_D9-1bP.svg,24.0x6.0 in,no dimension of its own; drawn to the same size as D9-1aP on the sheet — check,Original PDFs/shsd-2012-section3.pdf#page=82
D9-2,GUIDE SIGN,Guide Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/HOSPITAL_D9-2.svg (was: size 30 in: no conventional-road marker in the table and no earlier edition of this code; 30 in diamond chosen — check),Original PDFs/shsd-2012-section3.pdf#page=83
D9-3,Camping (Plaque),Guide Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/CAMPING_D9-3.svg (was: size 30 in: no conventional-road marker in the table and no earlier edition of this code; 30 in diamond chosen — check),Original PDFs/shsd-2012-section3.pdf#page=84
D9-3a,GUIDE SIGN,Guide Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/TRAILER_CAMPING_D9-3a.svg (was: size 30 in: no conventional-road marker in the table and no earlier edition of this code; 30 in diamond chosen — check),Original PDFs/shsd-2012-section3.pdf#page=85
D9-4,GUIDE SIGN,Guide Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/LITTER_CONTAINER_D9-4.svg (was: size 24 in: conventional-road row for D9-4 in the 2004/2012 sheets (2024 table has no marker)),Original PDFs/shsd-2012-section3.pdf#page=86
D9-6,TEXAS,Guide Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/INTERNATIONAL_SYMBOL_OF_ACCESSIBILITY_D9-6.svg (was: size 30 in: no conventional-road marker in the table and no earlier edition of this code; 30 in diamond chosen — check),Original PDFs/shsd-2012-section3.pdf#page=87
D9-6P,TEXAS,Guide Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/VAN_ACCESSIBLE_PLAQUE_D9-6P.svg (was: scale from the drawing's overall width dimension (18.0 in)),Original PDFs/shsd-2012-section3.pdf#page=87
D9-6aT,TEXAS,Guide Signs,TEXAS_D9-6aT.svg,24.0x6.0 in,"size 24 in: smallest table row (no conventional-road marker, no earlier edition of this code) — check",Original PDFs/shsd-2012-section3.pdf#page=87
D9-7,GUIDE SIGN,Guide Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/GAS_D9-7.svg,Original PDFs/shsd-2012-section3.pdf#page=88
D9-8,GUIDE SIGN,Guide Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/FOOD_D9-8.svg (was: size 30 in: no conventional-road marker in the table and no earlier edition of this code; 30 in diamond chosen — check),Original PDFs/shsd-2012-section3.pdf#page=89
D9-9,Lodging (Symbol),Guide Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/LODGING_D9-9.svg (was: size 30 in: no conventional-road marker in the table and no earlier edition of this code; 30 in diamond chosen — check),Original PDFs/shsd-2012-section3.pdf#page=90
D9-10,GUIDE SIGN,Guide Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/TOURIST_INFORMATION_D9-10.svg (was: size 30 in: no conventional-road marker in the table and no earlier edition of this code; 30 in diamond chosen — check),Original PDFs/shsd-2012-section3.pdf#page=91
D9-10T,TOURIST INFO,Guide Signs,TOURIST_INFO_D9-10T.svg,24.0x18.9 in,"size 24 in: smallest table row (no conventional-road marker, no earlier edition of this code) — check",Original PDFs/shsd-2012-section3.pdf#page=92
D9-11,GUIDE SIGN,Guide Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/DIESEL_FUEL_D9-11.svg,Original PDFs/shsd-2012-section3.pdf#page=93
D9-11a,GUIDE SIGN,Guide Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/ALTERNATIVE_FUEL_COMPRESSED_NATURAL_GAS_D9-11a.svg,Original PDFs/shsd-2012-section3.pdf#page=94
D9-11b(Alternate),CLSIGN,Guide Signs,CLSIGN_D9-11bAlternate.svg,24.0x24.0 in,,Original PDFs/shsd-2012-section3.pdf#page=95
D9-11c,TEXAS,Guide Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/ALTERNATIVE_FUEL_ETHANOL_D9-11c.svg,Original PDFs/shsd-2012-section3.pdf#page=96
D9-11f,TEXAS,Guide Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/ALTERNATIVE_FUEL_HYDROGEN_D9-11f.svg,Original PDFs/shsd-2012-section3.pdf#page=96
D9-11d,TEXAS,Guide Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/ALTERNATIVE_FUEL_LIQUEFIED_NATURAL_GAS_D9-11d.svg,Original PDFs/shsd-2012-section3.pdf#page=96
D9-11gT,TEXAS,Guide Signs,TEXAS_D9-11gT.svg,24.0x24.0 in,,Original PDFs/shsd-2012-section3.pdf#page=96
D9-11e,TEXAS,Guide Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/ALTERNATIVE_FUEL_LIQUEFIED_PETROLEUM_GAS_D9-11e.svg,Original PDFs/shsd-2012-section3.pdf#page=96
D9-11bP,GUIDE SIGN,Guide Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/ELECTRIC_VEHICLE_CHARGING_PLAQUE_D9-11bP.svg,Original PDFs/shsd-2012-section3.pdf#page=97
D9-11gPT,TEXAS,Guide Signs,TEXAS_D9-11gPT.svg,24.0x12.0 in,9 legend glyph(s) outlined from the sheet's embedded font(s),Original PDFs/shsd-2012-section3.pdf#page=98
