code,name,family,file,size,notes,source
W7-13-2n(R),Rail Crossing On Side Road (symbolic - 'Cross' junction Right) Keep Tracks Clear,Warning Signs,RAIL_CROSSING_ON_SIDE_ROAD_SYMBOLIC_CROSS_JUNCTION_RIGHT_KEEP_TRACKS_CLEAR_W7-13-2n(R).svg,1400x1500 mm,size from the sheet's 1500 x 1400 figure; NSW-only code,Original PDFs/w7-13-2n_r.pdf
W7-13-2n(L),Rail Crossing On Side Road (symbolic - 'Cross' junction Left) Keep Tracks Clear,Warning Signs,RAIL_CROSSING_ON_SIDE_ROAD_SYMBOLIC_CROSS_JUNCTION_LEFT_KEEP_TRACKS_CLEAR_W7-13-2n(L).svg,1400x1500 mm,size from the sheet's 1500 x 1400 figure; NSW-only code,Original PDFs/w7-13-2n_l.pdf
W7-13-2n,Rail Crossing On Side Road (symbolic - 'Cross' junction) Keep Tracks Clear,Warning Signs,RAIL_CROSSING_ON_SIDE_ROAD_SYMBOLIC_CROSS_JUNCTION_KEEP_TRACKS_CLEAR_W7-13-2n.svg,1400x1500 mm,size from the sheet's 1500 x 1400 figure; NSW-only code,Original PDFs/w7-13-2n.pdf
W7-13(R),Railway Crossing Ahead Diagrammatic - Crossing On Cross Road (R illustrated),Warning Signs,RAILWAY_CROSSING_AHEAD_DIAGRAMMATIC_CROSSING_ON_CROSS_ROAD_R_ILLUSTRATED_W7-13(R).svg,1200x1201 mm,size from the sheet's 1200 x 1200 figure; triangulated CAD export unioned; code also in the national AS 1743 set,Original PDFs/w7-13_r.pdf
W7-13(R),Railway Crossing Ahead Diagrammatic - Crossing On Cross Road (R illustrated),Warning Signs,RAILWAY_CROSSING_AHEAD_DIAGRAMMATIC_CROSSING_ON_CROSS_ROAD_R_ILLUSTRATED_VAR2_W7-13(R).svg,1200x1201 mm,size from the sheet's 1200 x 1200 figure; triangulated CAD export unioned; drawn at 2 sizes on the sheet; largest kept; code also in the national AS 1743 set,Original PDFs/w7-13_r.pdf
W7-14-6,Railway Crossing Pedestrian Warning - DO NOT CROSS WHILE LIGHTS ARE DISPLAYED OR ALARM SOUNDING (xx) Tracks (2 illustrated),Warning Signs,,,no drawing found on the sheet,Original PDFs/w7-14-6.pdf
W7-17(L),Rail Crossing Ahead Diagrammatic - Crossing on bar of T intersection (L illustrated),Warning Signs,RAIL_CROSSING_AHEAD_DIAGRAMMATIC_CROSSING_ON_BAR_OF_T_INTERSECTION_L_ILLUSTRATED_W7-17(L).svg,863x833 mm,no size found on the sheet; drawn at 1:10 — check; triangulated CAD export unioned; code also in the national AS 1743 set,Original PDFs/w7-17l.pdf
W7-17(L),Rail Crossing Ahead Diagrammatic - Crossing on bar of T intersection (L illustrated),Warning Signs,RAIL_CROSSING_AHEAD_DIAGRAMMATIC_CROSSING_ON_BAR_OF_T_INTERSECTION_L_ILLUSTRATED_VAR2_W7-17(L).svg,693x694 mm,no size found on the sheet; drawn at 1:10 — check; triangulated CAD export unioned; drawn at 2 sizes on the sheet; largest kept; code also in the national AS 1743 set,Original PDFs/w7-17l.pdf
W7-17(R),Rail Crossing Ahead Diagrammatic - Crossing on bar of T intersection (R illustrated),Warning Signs,RAIL_CROSSING_AHEAD_DIAGRAMMATIC_CROSSING_ON_BAR_OF_T_INTERSECTION_R_ILLUSTRATED_W7-17(R).svg,863x833 mm,no size found on the sheet; drawn at 1:10 — check; triangulated CAD export unioned; code also in the national AS 1743 set,Original PDFs/w7-17r.pdf
W7-17(R),Rail Crossing Ahead Diagrammatic - Crossing on bar of T intersection (R illustrated),Warning Signs,RAIL_CROSSING_AHEAD_DIAGRAMMATIC_CROSSING_ON_BAR_OF_T_INTERSECTION_R_ILLUSTRATED_VAR2_W7-17(R).svg,693x694 mm,no size found on the sheet; drawn at 1:10 — check; triangulated CAD export unioned; drawn at 2 sizes on the sheet; largest kept; code also in the national AS 1743 set,Original PDFs/w7-17r.pdf
W7-14-5,Railway Crossing Pedestrian Warning Look For Trains (Symbolic),Warning Signs,RAILWAY_CROSSING_PEDESTRIAN_WARNING_LOOK_FOR_TRAINS_SYMBOLIC_W7-14-5.svg,300x456 mm,size from the sheet's 300 x 450 figure; triangulated CAD export unioned; code also in the national AS 1743 set,Original PDFs/w7-14-5.pdf
W7-7(L),Railway Crossing Ahead (Passive Control) (L illustrated),Warning Signs,RAILWAY_CROSSING_AHEAD_PASSIVE_CONTROL_L_ILLUSTRATED_W7-7(L).svg,1200x1201 mm,size from the sheet's 1200 x 1200 figure; triangulated CAD export unioned; drawn at 3 sizes on the sheet; largest kept; code also in the national AS 1743 set,Original PDFs/w7-7_l.pdf
W7-2-1n,(Number) Tracks (Two Lines),Warning Signs,NUMBER_TRACKS_TWO_LINES_W7-2-1n.svg,800x367 mm,size from the sheet's 800 x 367 figure; NSW-only code,Original PDFs/w7-2-1.pdf
W7-2-2,(Number) Tracks One Line,Warning Signs,NUMBER_TRACKS_ONE_LINE_W7-2-2.svg,1000x150 mm,size from the sheet's 1000 x 150 figure; code also in the national AS 1743 set,Original PDFs/w7-2-2.pdf
W7-15,Railway Gate,Warning Signs,RAILWAY_GATE_W7-15.svg,2253x770 mm,no size found on the sheet; drawn at 1:10 — check; background assumed to be a white rectangle (outline drawn as loose strokes) — check; triangulated CAD export unioned; code also in the national AS 1743 set,Original PDFs/w7-15.pdf
W7-15,Railway Gate,Warning Signs,RAILWAY_GATE_VAR2_W7-15.svg,899x885 mm,no size found on the sheet; drawn at 1:10 — check; background assumed to be a white rectangle (outline drawn as loose strokes) — check; triangulated CAD export unioned; code also in the national AS 1743 set,Original PDFs/w7-15.pdf
W7-9(L),Railway Crossing Ahead Diagrammatic - Oblique Crossing (L illustrated),Warning Signs,RAILWAY_CROSSING_AHEAD_DIAGRAMMATIC_OBLIQUE_CROSSING_L_ILLUSTRATED_W7-9(L).svg,1200x1200 mm,size from the sheet's 1200 x 1200 figure; triangulated CAD export unioned; drawn at 3 sizes on the sheet; largest kept; code also in the national AS 1743 set,Original PDFs/w7-9_l.pdf
W7-9(R),Railway Crossing Ahead Diagrammatic - Oblique Crossing (R illustrated),Warning Signs,RAILWAY_CROSSING_AHEAD_DIAGRAMMATIC_OBLIQUE_CROSSING_R_ILLUSTRATED_W7-9(R).svg,1200x1201 mm,size from the sheet's 1200 x 1200 figure; triangulated CAD export unioned; drawn at 2 sizes on the sheet; largest kept; code also in the national AS 1743 set,Original PDFs/w7-9_r.pdf
W7-9(R),Railway Crossing Ahead Diagrammatic - Oblique Crossing (R illustrated),Warning Signs,RAILWAY_CROSSING_AHEAD_DIAGRAMMATIC_OBLIQUE_CROSSING_R_ILLUSTRATED_VAR2_W7-9(R).svg,1200x1201 mm,size from the sheet's 1200 x 1200 figure; triangulated CAD export unioned; code also in the national AS 1743 set,Original PDFs/w7-9_r.pdf
W7-8,Railway Crossing Ahead diagrammatic - Right angled crossing (symbolic),Warning Signs,RAILWAY_CROSSING_AHEAD_DIAGRAMMATIC_RIGHT_ANGLED_CROSSING_SYMBOLIC_W7-8.svg,1200x1203 mm,size from the sheet's 1200 x 1200 figure; triangulated CAD export unioned; code also in the national AS 1743 set,Original PDFs/w7-8.pdf
W7-8,Railway Crossing Ahead diagrammatic - Right angled crossing (symbolic),Warning Signs,RAILWAY_CROSSING_AHEAD_DIAGRAMMATIC_RIGHT_ANGLED_CROSSING_SYMBOLIC_VAR2_W7-8.svg,1200x1201 mm,size from the sheet's 1200 x 1200 figure; triangulated CAD export unioned; drawn at 2 sizes on the sheet; largest kept; code also in the national AS 1743 set,Original PDFs/w7-8.pdf
W7-7(R),Railway Crossing Ahead (Passive Control) (R illustrated),Warning Signs,RAILWAY_CROSSING_AHEAD_PASSIVE_CONTROL_R_ILLUSTRATED_W7-7(R).svg,1200x1201 mm,size from the sheet's 1200 x 1200 figure; triangulated CAD export unioned; drawn at 3 sizes on the sheet; largest kept; code also in the national AS 1743 set,Original PDFs/w7-7_r.pdf
W8-15-1n,Merge Left,Warning Signs,MERGE_LEFT_W8-15-1n.svg,1200x789 mm,size from the sheet's 1200 x 800 figure; triangulated CAD export unioned; drawn at 2 sizes on the sheet; largest kept; NSW-only code,Original PDFs/w8-15-1.pdf
W8-13,Play Ground,Warning Signs,PLAY_GROUND_W8-13.svg,1200x791 mm,size from the sheet's 1200 x 800 figure; triangulated CAD export unioned; drawn at 2 sizes on the sheet; largest kept; code also in the national AS 1743 set,Original PDFs/w8-13.pdf
W8-15,Merge Right,Warning Signs,MERGE_RIGHT_W8-15.svg,1200x735 mm,size from the sheet's 1200 x 800 figure; drawn proportions differ from the stated size (1200 x 734.92 mm drawn) — check; triangulated CAD export unioned; code also in the national AS 1743 set,Original PDFs/w8-15.pdf
W8-15,Merge Right,Warning Signs,MERGE_RIGHT_VAR2_W8-15.svg,1200x737 mm,size from the sheet's 1200 x 800 figure; drawn proportions differ from the stated size (1200 x 736.9 mm drawn) — check; triangulated CAD export unioned; code also in the national AS 1743 set,Original PDFs/w8-15.pdf
W8-14,School,Warning Signs,SCHOOL_W8-14.svg,1200x278 mm,size from the sheet's 1200 x 400 figure; drawn proportions differ from the stated size (1200 x 277.72 mm drawn) — check; triangulated CAD export unioned; drawn at 2 sizes on the sheet; largest kept; code also in the national AS 1743 set,Original PDFs/w8-14.pdf
W9-2(R),Modified T Intersection (Priority Road Ends Side Road) (Symbolic Right),Warning Signs,MODIFIED_T_INTERSECTION_PRIORITY_ROAD_ENDS_SIDE_ROAD_SYMBOLIC_RIGHT_W9-2(R).svg,1200x1200 mm,size from the sheet's 1200 x 1200 figure; triangulated CAD export unioned; drawn at 3 sizes on the sheet; largest kept; code also in the national AS 1743 set,Original PDFs/w9-2_r.pdf
W8-2,xx km/h,Warning Signs,XX_KM_H_W8-2.svg,1200x792 mm,size from the sheet's 1200 x 800 figure; triangulated CAD export unioned; code also in the national AS 1743 set,Original PDFs/w8-2.pdf
W8-2,xx km/h,Warning Signs,XX_KM_H_VAR2_W8-2.svg,1200x789 mm,size from the sheet's 1200 x 800 figure; triangulated CAD export unioned; code also in the national AS 1743 set,Original PDFs/w8-2.pdf
W8-17-1,Next (xx)km,Warning Signs,NEXT_XX_KM_W8-17-1.svg,1200x791 mm,size from the sheet's 1200 x 800 figure; triangulated CAD export unioned; code also in the national AS 1743 set,Original PDFs/w8-17-1.pdf
W8-17-1,Next (xx)km,Warning Signs,NEXT_XX_KM_VAR2_W8-17-1.svg,1200x737 mm,size from the sheet's 1200 x 800 figure; drawn proportions differ from the stated size (1200 x 736.89 mm drawn) — check; triangulated CAD export unioned; code also in the national AS 1743 set,Original PDFs/w8-17-1.pdf
W8-17-2,Next (xx)m,Warning Signs,NEXT_XX_M_W8-17-2.svg,1200x791 mm,size from the sheet's 1200 x 800 figure; triangulated CAD export unioned; drawn at 2 sizes on the sheet; largest kept; code also in the national AS 1743 set,Original PDFs/w8-17-2.pdf
W8-20,Disabled,Warning Signs,DISABLED_W8-20.svg,900x209 mm,size from the sheet's 900 x 300 figure; drawn proportions differ from the stated size (900 x 208.52 mm drawn) — check; triangulated CAD export unioned; code also in the national AS 1743 set,Original PDFs/w8-20.pdf
W8-16,One Lane,Warning Signs,ONE_LANE_W8-16.svg,1200x791 mm,size from the sheet's 1200 x 800 figure; triangulated CAD export unioned; drawn at 2 sizes on the sheet; largest kept; code also in the national AS 1743 set,Original PDFs/w8-16.pdf
W8-200n,Bicycle Crossing On Side Street,Warning Signs,BICYCLE_CROSSING_ON_SIDE_STREET_W8-200n.svg,900x901 mm,size from the sheet's 900 x 900 figure; background assumed to be a white rectangle (outline drawn as loose strokes) — check; triangulated CAD export unioned; drawn at 2 sizes on the sheet; largest kept; NSW-only code,Original PDFs/w8-200n.pdf
W8-200n,Bicycle Crossing On Side Street,Warning Signs,BICYCLE_CROSSING_ON_SIDE_STREET_VAR2_W8-200n.svg,900x901 mm,size from the sheet's 900 x 900 figure; background assumed to be a white rectangle (outline drawn as loose strokes) — check; triangulated CAD export unioned; NSW-only code,Original PDFs/w8-200n.pdf
W8-207n(R),Distance (x)m On Right,Warning Signs,DISTANCE_X_M_ON_RIGHT_W8-207n(R).svg,1028x539 mm,no size found on the sheet; drawn at 1:10 — check; background assumed to be a white rectangle (outline drawn as loose strokes) — check; triangulated CAD export unioned; NSW-only code,Original PDFs/w8-207n_r.pdf
W8-207n(R),Distance (x)m On Right,Warning Signs,DISTANCE_X_M_ON_RIGHT_VAR2_W8-207n(R).svg,812x534 mm,no size found on the sheet; drawn at 1:10 — check; triangulated CAD export unioned; NSW-only code,Original PDFs/w8-207n_r.pdf
W8-207n(R),Distance (x)m On Right,Warning Signs,DISTANCE_X_M_ON_RIGHT_VAR3_W8-207n(R).svg,847x457 mm,no size found on the sheet; drawn at 1:10 — check; triangulated CAD export unioned; NSW-only code,Original PDFs/w8-207n_r.pdf
W8-201n,Trucks Use Low Gear,Warning Signs,TRUCKS_USE_LOW_GEAR_W8-201n.svg,1200x854 mm,size from the sheet's 1200 x 900 figure; drawn proportions differ from the stated size (1200 x 854.41 mm drawn) — check; triangulated CAD export unioned; drawn at 2 sizes on the sheet; largest kept; NSW-only code,Original PDFs/w8-201n.pdf
W8-201n,Trucks Use Low Gear,Warning Signs,TRUCKS_USE_LOW_GEAR_VAR2_W8-201n.svg,1200x796 mm,size from the sheet's 1200 x 900 figure; drawn proportions differ from the stated size (1200 x 795.98 mm drawn) — check; triangulated CAD export unioned; NSW-only code,Original PDFs/w8-201n.pdf
W8-22,Crossing Ahead,Warning Signs,CROSSING_AHEAD_W8-22.svg,900x592 mm,size from the sheet's 900 x 600 figure; triangulated CAD export unioned; code also in the national AS 1743 set,Original PDFs/w8-22.pdf
W8-22,Crossing Ahead,Warning Signs,CROSSING_AHEAD_VAR2_W8-22.svg,900x593 mm,size from the sheet's 900 x 600 figure; triangulated CAD export unioned; code also in the national AS 1743 set,Original PDFs/w8-22.pdf
W8-22,Crossing Ahead,Warning Signs,CROSSING_AHEAD_VAR3_W8-22.svg,900x553 mm,size from the sheet's 900 x 600 figure; drawn proportions differ from the stated size (900 x 552.66 mm drawn) — check; triangulated CAD export unioned; code also in the national AS 1743 set,Original PDFs/w8-22.pdf
W8-21,Boggy When Wet,Warning Signs,BOGGY_WHEN_WET_W8-21.svg,900x553 mm,size from the sheet's 900 x 600 figure; drawn proportions differ from the stated size (900 x 553.33 mm drawn) — check; triangulated CAD export unioned; code also in the national AS 1743 set,Original PDFs/w8-21.pdf
W8-21,Boggy When Wet,Warning Signs,BOGGY_WHEN_WET_VAR2_W8-21.svg,900x594 mm,size from the sheet's 900 x 600 figure; triangulated CAD export unioned; drawn at 2 sizes on the sheet; largest kept; code also in the national AS 1743 set,Original PDFs/w8-21.pdf
W8-219n,School Bus,Warning Signs,SCHOOL_BUS_W8-219n.svg,650x392 mm,size from the sheet's 650 x 400 figure; triangulated CAD export unioned; NSW-only code,Original PDFs/w8-219n.pdf
W8-19,Blind,Warning Signs,BLIND_W8-19.svg,900x210 mm,size from the sheet's 900 x 300 figure; drawn proportions differ from the stated size (900 x 209.56 mm drawn) — check; triangulated CAD export unioned; code also in the national AS 1743 set,Original PDFs/w8-19.pdf
W8-18,Aged,Warning Signs,AGED_W8-18.svg,900x209 mm,size from the sheet's 900 x 300 figure; drawn proportions differ from the stated size (900 x 208.54 mm drawn) — check; triangulated CAD export unioned; code also in the national AS 1743 set,Original PDFs/w8-18.pdf
W8-237n(R),Winding Road (Right Symbolic) Supplementary Plate,Warning Signs,WINDING_ROAD_RIGHT_SYMBOLIC_SUPPLEMENTARY_PLATE_W8-237n(R).svg,1200x1500 mm,size from the sheet's 1200 x 1500 figure; triangulated CAD export unioned; drawn at 2 sizes on the sheet; largest kept; NSW-only code,Original PDFs/w8-237n_r.pdf
W8-236n(R),Right Turn (Symbolic) Supplementary Plate,Warning Signs,RIGHT_TURN_SYMBOLIC_SUPPLEMENTARY_PLATE_W8-236n(R).svg,1200x1201 mm,size from the sheet's 1200 x 1200 figure; triangulated CAD export unioned; drawn at 3 sizes on the sheet; largest kept; NSW-only code,Original PDFs/w8-236n_r.pdf
W8-236n(L),Left Turn (Symbolic) Supplementary Plate,Warning Signs,LEFT_TURN_SYMBOLIC_SUPPLEMENTARY_PLATE_W8-236n(L).svg,1200x1201 mm,size from the sheet's 1200 x 1200 figure; triangulated CAD export unioned; drawn at 3 sizes on the sheet; largest kept; NSW-only code,Original PDFs/w8-236n_l.pdf
W8-23,Crossing Arrows (Double Ended Arrow),Warning Signs,CROSSING_ARROWS_DOUBLE_ENDED_ARROW_W8-23.svg,900x207 mm,size from the sheet's 900 x 300 figure; drawn proportions differ from the stated size (900 x 206.63 mm drawn) — check; triangulated CAD export unioned; code also in the national AS 1743 set,Original PDFs/w8-23.pdf
W8-222n,School Bus Turning,Warning Signs,SCHOOL_BUS_TURNING_W8-222n.svg,900x632 mm,size from the sheet's 900 x 675 figure; drawn proportions differ from the stated size (900 x 632.16 mm drawn) — check; triangulated CAD export unioned; drawn at 3 sizes on the sheet; largest kept; NSW-only code,Original PDFs/w8-222n.pdf
W8-221n,Children Crossing,Warning Signs,CHILDREN_CROSSING_W8-221n.svg,950x554 mm,size from the sheet's 950 x 600 figure; drawn proportions differ from the stated size (950 x 553.71 mm drawn) — check; triangulated CAD export unioned; NSW-only code,Original PDFs/w8-221n.pdf
W8-237n(L),Winding Road (Left Symbolic) Supplementary Plate,Warning Signs,WINDING_ROAD_LEFT_SYMBOLIC_SUPPLEMENTARY_PLATE_W8-237n(L).svg,1200x1500 mm,size from the sheet's 1200 x 1500 figure; triangulated CAD export unioned; drawn at 2 sizes on the sheet; largest kept; NSW-only code,Original PDFs/w8-237n_l.pdf
W8-243n,Watch For Bicycles (Symbolic),Warning Signs,WATCH_FOR_BICYCLES_SYMBOLIC_W8-243n.svg,1200x1066 mm,size from the sheet's 1200 x 1070 figure; triangulated CAD export unioned; NSW-only code,Original PDFs/w8-243n.pdf
W8-243n,Watch For Bicycles (Symbolic),Warning Signs,WATCH_FOR_BICYCLES_SYMBOLIC_VAR2_W8-243n.svg,1200x1068 mm,size from the sheet's 1200 x 1070 figure; triangulated CAD export unioned; NSW-only code,Original PDFs/w8-243n.pdf
W8-247n,Watch For Vehicles Entering,Warning Signs,WATCH_FOR_VEHICLES_ENTERING_W8-247n.svg,900x676 mm,size from the sheet's 900 x 675 figure; triangulated CAD export unioned; drawn at 3 sizes on the sheet; largest kept; NSW-only code,Original PDFs/w8-247n.pdf
W8-240n,No Overtaking,Warning Signs,NO_OVERTAKING_W8-240n.svg,1200x858 mm,size from the sheet's 1200 x 860 figure; triangulated CAD export unioned; drawn at 2 sizes on the sheet; largest kept; NSW-only code,Original PDFs/w8-240n.pdf
W8-220n,Deaf Children,Warning Signs,DEAF_CHILDREN_W8-220n.svg,800x495 mm,size from the sheet's 800 x 500 figure; triangulated CAD export unioned; NSW-only code,Original PDFs/w8-220n.pdf
W8-249n,Gaps In Deck,Warning Signs,GAPS_IN_DECK_W8-249n.svg,900x553 mm,size from the sheet's 900 x 600 figure; drawn proportions differ from the stated size (900 x 553.35 mm drawn) — check; triangulated CAD export unioned; drawn at 2 sizes on the sheet; largest kept; NSW-only code,Original PDFs/w8-249n.pdf
W8-249n,Gaps In Deck,Warning Signs,GAPS_IN_DECK_VAR2_W8-249n.svg,900x594 mm,size from the sheet's 900 x 600 figure; triangulated CAD export unioned; NSW-only code,Original PDFs/w8-249n.pdf
W8-25,Refuge Island,Warning Signs,REFUGE_ISLAND_W8-25.svg,1200x791 mm,size from the sheet's 1200 x 800 figure; triangulated CAD export unioned; drawn at 2 sizes on the sheet; largest kept; code also in the national AS 1743 set,Original PDFs/w8-25.pdf
W8-24,Preschool,Warning Signs,PRESCHOOL_W8-24.svg,900x209 mm,size from the sheet's 900 x 300 figure; drawn proportions differ from the stated size (900 x 208.52 mm drawn) — check; triangulated CAD export unioned; code also in the national AS 1743 set,Original PDFs/w8-24.pdf
W8-250n,Cross Tracks at 90 Degrees (Use with W6-10),Warning Signs,CROSS_TRACKS_AT_90_DEGREES_USE_WITH_W6_10_W8-250n.svg,1015x616 mm,no size found on the sheet; drawn at 1:10 — check; triangulated CAD export unioned; drawn at 2 sizes on the sheet; largest kept; NSW-only code,Original PDFs/w8-250n.pdf
W8-250n,Cross Tracks at 90 Degrees (Use with W6-10),Warning Signs,CROSS_TRACKS_AT_90_DEGREES_USE_WITH_W6_10_VAR2_W8-250n.svg,574x679 mm,no size found on the sheet; drawn at 1:10 — check; background assumed to be a white rectangle (outline drawn as loose strokes) — check; triangulated CAD export unioned; NSW-only code,Original PDFs/w8-250n.pdf
W8-251n,Caution Crossing Tracks,Warning Signs,CAUTION_CROSSING_TRACKS_W8-251n.svg,761x635 mm,no size found on the sheet; drawn at 1:10 — check; triangulated CAD export unioned; NSW-only code,Original PDFs/w8-251n.pdf
W8-251n,Caution Crossing Tracks,Warning Signs,CAUTION_CROSSING_TRACKS_VAR2_W8-251n.svg,676x616 mm,no size found on the sheet; drawn at 1:10 — check; background assumed to be a white rectangle (outline drawn as loose strokes) — check; triangulated CAD export unioned; NSW-only code,Original PDFs/w8-251n.pdf
W8-251n,Caution Crossing Tracks,Warning Signs,CAUTION_CROSSING_TRACKS_VAR3_W8-251n.svg,585x478 mm,no size found on the sheet; drawn at 1:10 — check; triangulated CAD export unioned; NSW-only code,Original PDFs/w8-251n.pdf
W8-253n,Pass Cyclist Safely,Warning Signs,PASS_CYCLIST_SAFELY_W8-253n.svg,672x785 mm,no size found on the sheet; drawn at 1:10 — check; background assumed to be a white rectangle (outline drawn as loose strokes) — check; triangulated CAD export unioned; NSW-only code,Original PDFs/w8-253n.pdf
W8-253n,Pass Cyclist Safely,Warning Signs,PASS_CYCLIST_SAFELY_VAR2_W8-253n.svg,761x608 mm,no size found on the sheet; drawn at 1:10 — check; triangulated CAD export unioned; NSW-only code,Original PDFs/w8-253n.pdf
W8-253n,Pass Cyclist Safely,Warning Signs,PASS_CYCLIST_SAFELY_VAR3_W8-253n.svg,670x660 mm,no size found on the sheet; drawn at 1:10 — check; background assumed to be a white rectangle (outline drawn as loose strokes) — check; triangulated CAD export unioned; NSW-only code,Original PDFs/w8-253n.pdf
W8-27,Prepare To Stop,Warning Signs,PREPARE_TO_STOP_W8-27.svg,1200x601 mm,size from the sheet's 1200 x 600 figure; triangulated CAD export unioned; code also in the national AS 1743 set,Original PDFs/w8-27.pdf
W8-27,Prepare To Stop,Warning Signs,PREPARE_TO_STOP_VAR2_W8-27.svg,1200x479 mm,size from the sheet's 1200 x 600 figure; drawn proportions differ from the stated size (1200 x 479.46 mm drawn) — check; code also in the national AS 1743 set,Original PDFs/w8-27.pdf
W8-27,Prepare To Stop,Warning Signs,PREPARE_TO_STOP_VAR3_W8-27.svg,1200x601 mm,size from the sheet's 1200 x 600 figure; code also in the national AS 1743 set,Original PDFs/w8-27.pdf
W8-28,Crossing Ramp,Warning Signs,CROSSING_RAMP_W8-28.svg,900x552 mm,size from the sheet's 900 x 600 figure; drawn proportions differ from the stated size (900 x 551.67 mm drawn) — check; triangulated CAD export unioned; code also in the national AS 1743 set,Original PDFs/w8-28.pdf
W8-28,Crossing Ramp,Warning Signs,CROSSING_RAMP_VAR2_W8-28.svg,900x553 mm,size from the sheet's 900 x 600 figure; drawn proportions differ from the stated size (900 x 553.28 mm drawn) — check; triangulated CAD export unioned; code also in the national AS 1743 set,Original PDFs/w8-28.pdf
G2-203n,Intersection Fingerboard - Bicycle Route ( 1 line / 2 directions),Guide Signs,,,no drawing found on the sheet,Original PDFs/g2-203n.pdf
G6-345-2n,Overlength Vehicle Camera Ahead (Camera symbolic),Guide Signs,OVERLENGTH_VEHICLE_CAMERA_AHEAD_CAMERA_SYMBOLIC_G6-345-2n.svg,2400x1840 mm,size from the sheet's 1840 x 2400 figure; NSW-only code,Original PDFs/g6-345-2.pdf
G7-310n,Hospital + Carpark + Emergency (Advance Direction Sign) (Example Only),Service Signs,HOSPITAL_CARPARK_EMERGENCY_ADVANCE_DIRECTION_SIGN_EXAMPLE_ONLY_G7-310n.svg,2147x1584 mm,size from the sheet's 1584 x 2147 figure; NSW-only code,Original PDFs/g7-310n.pdf
G7-303n,Major Sporting Venue Fingerboard (Left/Right) (Example Only),Service Signs,MAJOR_SPORTING_VENUE_FINGERBOARD_LEFT_RIGHT_EXAMPLE_ONLY_G7-303n.svg,2032x502 mm,size from the sheet's 502 x 2032 figure; NSW-only code,Original PDFs/g7-303n.pdf
R6-25,Railway Crossing,Parking Signs,RAILWAY_CROSSING_R6-25.svg,1473x1039 mm,no size found on the sheet; drawn at 1:10 — check; triangulated CAD export unioned; code also in the national AS 1743 set,Original PDFs/r6-25.pdf
R6-202n,Public Gate,Parking Signs,PUBLIC_GATE_R6-202n.svg,1218x1218 mm,no size found on the sheet; drawn at 1:10 — check; triangulated CAD export unioned; NSW-only code,Original PDFs/r6-202n.pdf
W3-205n,Low Clearance __.__m - Overhead Power Lines,Warning Signs,LOW_CLEARANCE_M_OVERHEAD_POWER_LINES_W3-205n.svg,537x537 mm,no size found on the sheet; drawn at 1:10 — check; background assumed to be a white rectangle (outline drawn as loose strokes) — check; triangulated CAD export unioned; NSW-only code,Original PDFs/w3-205.pdf
W3-205n,Low Clearance __.__m - Overhead Power Lines,Warning Signs,LOW_CLEARANCE_M_OVERHEAD_POWER_LINES_VAR2_W3-205n.svg,548x188 mm,no size found on the sheet; drawn at 1:10 — check; background assumed to be a white rectangle (outline drawn as loose strokes) — check; triangulated CAD export unioned; NSW-only code,Original PDFs/w3-205.pdf
R5-39,Tow Away,Parking Signs,,,no drawing found on the sheet,Original PDFs/r5-39.pdf
G6-328-5n,Speed Camera Ahead / Variable Speed Limit Enforced / Trucks And Buses / All Other Vehicles,Guide Signs,SPEED_CAMERA_AHEAD_VARIABLE_SPEED_LIMIT_ENFORCED_TRUCKS_AND_BUSES_ALL_OTHER_VEHI_G6-328-5n.svg,799x793 mm,no size found on the sheet; drawn at 1:10 — check; NSW-only code,Original PDFs/g6-328-5.pdf
G6-328-4n,Speed Camera In Use (School Zone repeater),Guide Signs,,,no drawing found on the sheet,Original PDFs/g6-328-4.pdf
G6-328n,Speed Camera Ahead (with speed limit on right),Guide Signs,SPEED_CAMERA_AHEAD_WITH_SPEED_LIMIT_ON_RIGHT_G6-328n.svg,265x1794 mm,no size found on the sheet; drawn at 1:10 — check; NSW-only code,Original PDFs/g6-328.pdf
G6-328n,Speed Camera Ahead (with speed limit on right),Guide Signs,SPEED_CAMERA_AHEAD_WITH_SPEED_LIMIT_ON_RIGHT_VAR2_G6-328n.svg,157x659 mm,no size found on the sheet; drawn at 1:10 — check; background assumed to be a white rectangle (outline drawn as loose strokes) — check; NSW-only code,Original PDFs/g6-328.pdf
G9-15-1n,Form 1 Lane,Guide Signs,FORM_1_LANE_G9-15-1n.svg,2200x449 mm,size from the sheet's 450 x 2200 figure; NSW-only code,Original PDFs/g9-15-1n.pdf
G6-329-3n,Heavy Loss Of Fines / Variable Speed Limit Enforced / Trucks And Buses / All Other Vehicles,Guide Signs,HEAVY_LOSS_OF_FINES_VARIABLE_SPEED_LIMIT_ENFORCED_TRUCKS_AND_BUSES_ALL_OTHER_VEH_G6-329-3n.svg,799x792 mm,no size found on the sheet; drawn at 1:10 — check; NSW-only code,Original PDFs/g6-329-3.pdf
G6-329n,Speed Camera Heavy Fines Loss Of Licence (with speed limit on right),Guide Signs,,,no drawing found on the sheet,Original PDFs/g6-329.pdf
G6-331n,Speed Camera 24 Hours In Tunnel (with speed limit on right),Guide Signs,,,no drawing found on the sheet,Original PDFs/g6-331.pdf
G6-331-1n,Speed Camera 24 Hours In Tunnel (with speed limit below),Guide Signs,,,no drawing found on the sheet,Original PDFs/g6-331-1.pdf
